Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Buona Vista,2018,4,1,18.6,17,18.6,18.6,—,—,—,—,—
Buona Vista,2018,4,2,8.8,5.2,8,8.6,—,—,—,—,—
Buona Vista,2018,4,3,11.4,11.4,11.4,11.4,—,—,—,—,—
Buona Vista,2018,4,4,0,0,0,0,—,—,—,—,—
Buona Vista,2018,4,5,0,0,0,0,—,—,—,—,—
Buona Vista,2018,4,6,0,0,0,0,—,—,—,—,—
Buona Vista,2018,4,7,8,4.8,4.8,4.8,—,—,—,—,—
Buona Vista,2018,4,8,0,0,0,0,—,—,—,—,—
Buona Vista,2018,4,9,0,0,0,0,—,—,—,—,—
Buona Vista,2018,4,10,0,0,0,0,—,—,—,—,—
Buona Vista,2018,4,11,0,0,0,0,—,—,—,—,—
Buona Vista,2018,4,12,2,2,2,2,—,—,—,—,—
Buona Vista,2018,4,13,1.8,1.6,1.8,1.8,—,—,—,—,—
Buona Vista,2018,4,14,7.4,6.8,7,7,—,—,—,—,—
Buona Vista,2018,4,15,4.2,2.6,3,3,—,—,—,—,—
Buona Vista,2018,4,16,0.6,0.2,0.4,0.4,—,—,—,—,—
Buona Vista,2018,4,17,11.2,10,11,11.2,—,—,—,—,—
Buona Vista,2018,4,18,0,0,0,0,—,—,—,—,—
Buona Vista,2018,4,19,29.6,15.4,18.6,18.6,—,—,—,—,—
Buona Vista,2018,4,20,37.4,15.6,26.8,34.8,—,—,—,—,—
Buona Vista,2018,4,21,0.2,0.2,0.2,0.2,—,—,—,—,—
Buona Vista,2018,4,22,44.8,28.4,43.2,44.4,—,—,—,—,—
Buona Vista,2018,4,23,16.6,11.8,15.6,16.6,—,—,—,—,—
Buona Vista,2018,4,24,0.6,0.6,0.6,0.6,—,—,—,—,—
Buona Vista,2018,4,25,0,0,0,0,—,—,—,—,—
Buona Vista,2018,4,26,1.2,1,1,1.2,—,—,—,—,—
Buona Vista,2018,4,27,13,8.2,8.4,8.4,—,—,—,—,—
Buona Vista,2018,4,28,0,0,0,0,—,—,—,—,—
Buona Vista,2018,4,29,0,0,0,0,—,—,—,—,—
Buona Vista,2018,4,30,0,0,0,0,—,—,—,—,—
