Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Pasir Ris (West),2013,2,1,0,—,—,—,—,—,—,—,—
Pasir Ris (West),2013,2,2,0,—,—,—,—,—,—,—,—
Pasir Ris (West),2013,2,3,40,—,—,—,—,—,—,—,—
Pasir Ris (West),2013,2,4,1.2,—,—,—,—,—,—,—,—
Pasir Ris (West),2013,2,5,4,—,—,—,—,—,—,—,—
Pasir Ris (West),2013,2,6,21.4,—,—,—,—,—,—,—,—
Pasir Ris (West),2013,2,7,1.4,—,—,—,—,—,—,—,—
Pasir Ris (West),2013,2,8,18.2,—,—,—,—,—,—,—,—
Pasir Ris (West),2013,2,9,2,—,—,—,—,—,—,—,—
Pasir Ris (West),2013,2,10,17.2,—,—,—,—,—,—,—,—
Pasir Ris (West),2013,2,11,1.6,—,—,—,—,—,—,—,—
Pasir Ris (West),2013,2,12,6,—,—,—,—,—,—,—,—
Pasir Ris (West),2013,2,13,2.6,—,—,—,—,—,—,—,—
Pasir Ris (West),2013,2,14,61.4,—,—,—,—,—,—,—,—
Pasir Ris (West),2013,2,15,0.4,—,—,—,—,—,—,—,—
Pasir Ris (West),2013,2,16,5.6,—,—,—,—,—,—,—,—
Pasir Ris (West),2013,2,17,0.6,—,—,—,—,—,—,—,—
Pasir Ris (West),2013,2,18,12.4,—,—,—,—,—,—,—,—
Pasir Ris (West),2013,2,19,0.2,—,—,—,—,—,—,—,—
Pasir Ris (West),2013,2,20,0.2,—,—,—,—,—,—,—,—
Pasir Ris (West),2013,2,21,3,—,—,—,—,—,—,—,—
Pasir Ris (West),2013,2,22,0,—,—,—,—,—,—,—,—
Pasir Ris (West),2013,2,23,0,—,—,—,—,—,—,—,—
Pasir Ris (West),2013,2,24,0,—,—,—,—,—,—,—,—
Pasir Ris (West),2013,2,25,25.4,—,—,—,—,—,—,—,—
Pasir Ris (West),2013,2,26,32.6,—,—,—,—,—,—,—,—
Pasir Ris (West),2013,2,27,3.4,—,—,—,—,—,—,—,—
Pasir Ris (West),2013,2,28,7.8,—,—,—,—,—,—,—,—
