Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Toa Payoh,2016,11,1,38.2,15.4,26.2,33,—,—,—,—,—
Toa Payoh,2016,11,2,51,43.2,47.4,47.4,—,—,—,—,—
Toa Payoh,2016,11,3,1,0.6,0.8,0.8,—,—,—,—,—
Toa Payoh,2016,11,4,8.6,8.4,8.4,8.4,—,—,—,—,—
Toa Payoh,2016,11,5,8,1.8,2.4,4,—,—,—,—,—
Toa Payoh,2016,11,6,0.6,0.6,0.6,0.6,—,—,—,—,—
Toa Payoh,2016,11,7,4.2,2.4,3,3,—,—,—,—,—
Toa Payoh,2016,11,8,0,0,0,0,—,—,—,—,—
Toa Payoh,2016,11,9,4.6,4.2,4.4,4.4,—,—,—,—,—
Toa Payoh,2016,11,10,16,14.8,15.8,16,—,—,—,—,—
Toa Payoh,2016,11,11,0.8,0.2,0.4,0.4,—,—,—,—,—
Toa Payoh,2016,11,12,21,20.4,20.6,21,—,—,—,—,—
Toa Payoh,2016,11,13,0,0,0,0,—,—,—,—,—
Toa Payoh,2016,11,14,29.4,15,20.6,24.6,—,—,—,—,—
Toa Payoh,2016,11,15,0,0,0,0,—,—,—,—,—
Toa Payoh,2016,11,16,22.2,13,13.6,21.2,—,—,—,—,—
Toa Payoh,2016,11,17,3,1.6,2.4,3,—,—,—,—,—
Toa Payoh,2016,11,18,6.8,5.4,6.8,6.8,—,—,—,—,—
Toa Payoh,2016,11,19,21.6,16.4,18,18.2,—,—,—,—,—
Toa Payoh,2016,11,20,3.6,3.4,3.4,3.4,—,—,—,—,—
Toa Payoh,2016,11,21,0,0,0,0,—,—,—,—,—
Toa Payoh,2016,11,22,0.2,0.2,0.2,0.2,—,—,—,—,—
Toa Payoh,2016,11,23,4.4,2.8,3.2,4.4,—,—,—,—,—
Toa Payoh,2016,11,24,0.2,0.2,0.2,0.2,—,—,—,—,—
Toa Payoh,2016,11,25,40.2,35.2,36.8,38.8,—,—,—,—,—
Toa Payoh,2016,11,26,22.2,15.2,21,22,—,—,—,—,—
Toa Payoh,2016,11,27,6,2.6,4.8,5.6,—,—,—,—,—
Toa Payoh,2016,11,28,0,0,0,0,—,—,—,—,—
Toa Payoh,2016,11,29,0.2,0.2,0.2,0.2,—,—,—,—,—
Toa Payoh,2016,11,30,0,0,0,0,—,—,—,—,—
