Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Buona Vista,2012,5,1,0.2,—,—,—,—,—,—,—,—
Buona Vista,2012,5,2,3.4,—,—,—,—,—,—,—,—
Buona Vista,2012,5,3,0,—,—,—,—,—,—,—,—
Buona Vista,2012,5,4,28.4,—,—,—,—,—,—,—,—
Buona Vista,2012,5,5,0,—,—,—,—,—,—,—,—
Buona Vista,2012,5,6,0.4,—,—,—,—,—,—,—,—
Buona Vista,2012,5,7,2,—,—,—,—,—,—,—,—
Buona Vista,2012,5,8,15.2,—,—,—,—,—,—,—,—
Buona Vista,2012,5,9,2.4,—,—,—,—,—,—,—,—
Buona Vista,2012,5,10,0,—,—,—,—,—,—,—,—
Buona Vista,2012,5,11,0,—,—,—,—,—,—,—,—
Buona Vista,2012,5,12,15,—,—,—,—,—,—,—,—
Buona Vista,2012,5,13,0.4,—,—,—,—,—,—,—,—
Buona Vista,2012,5,14,7,—,—,—,—,—,—,—,—
Buona Vista,2012,5,15,41.4,—,—,—,—,—,—,—,—
Buona Vista,2012,5,16,72,—,—,—,—,—,—,—,—
Buona Vista,2012,5,17,0.6,—,—,—,—,—,—,—,—
Buona Vista,2012,5,18,0,—,—,—,—,—,—,—,—
Buona Vista,2012,5,19,0,—,—,—,—,—,—,—,—
Buona Vista,2012,5,20,54.6,—,—,—,—,—,—,—,—
Buona Vista,2012,5,21,1.2,—,—,—,—,—,—,—,—
Buona Vista,2012,5,22,1.2,—,—,—,—,—,—,—,—
Buona Vista,2012,5,23,0.8,—,—,—,—,—,—,—,—
Buona Vista,2012,5,24,4.6,—,—,—,—,—,—,—,—
Buona Vista,2012,5,25,0,—,—,—,—,—,—,—,—
Buona Vista,2012,5,26,54.8,—,—,—,—,—,—,—,—
Buona Vista,2012,5,27,0,—,—,—,—,—,—,—,—
Buona Vista,2012,5,28,0,—,—,—,—,—,—,—,—
Buona Vista,2012,5,29,11,—,—,—,—,—,—,—,—
Buona Vista,2012,5,30,0,—,—,—,—,—,—,—,—
Buona Vista,2012,5,31,23.2,—,—,—,—,—,—,—,—
