Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Serangoon,1986,9,1,0.3,—,—,—,—,—,—,—,—
Serangoon,1986,9,2,0,—,—,—,—,—,—,—,—
Serangoon,1986,9,3,11.6,—,—,—,—,—,—,—,—
Serangoon,1986,9,4,0,—,—,—,—,—,—,—,—
Serangoon,1986,9,5,7,—,—,—,—,—,—,—,—
Serangoon,1986,9,6,0,—,—,—,—,—,—,—,—
Serangoon,1986,9,7,0,—,—,—,—,—,—,—,—
Serangoon,1986,9,8,11.1,—,—,—,—,—,—,—,—
Serangoon,1986,9,9,0,—,—,—,—,—,—,—,—
Serangoon,1986,9,10,39.4,—,—,—,—,—,—,—,—
Serangoon,1986,9,11,0,—,—,—,—,—,—,—,—
Serangoon,1986,9,12,102.3,—,—,—,—,—,—,—,—
Serangoon,1986,9,13,0,—,—,—,—,—,—,—,—
Serangoon,1986,9,14,0,—,—,—,—,—,—,—,—
Serangoon,1986,9,15,3.8,—,—,—,—,—,—,—,—
Serangoon,1986,9,16,0,—,—,—,—,—,—,—,—
Serangoon,1986,9,17,1.2,—,—,—,—,—,—,—,—
Serangoon,1986,9,18,0,—,—,—,—,—,—,—,—
Serangoon,1986,9,19,1,—,—,—,—,—,—,—,—
Serangoon,1986,9,20,10.2,—,—,—,—,—,—,—,—
Serangoon,1986,9,21,0,—,—,—,—,—,—,—,—
Serangoon,1986,9,22,6.1,—,—,—,—,—,—,—,—
Serangoon,1986,9,23,0.6,—,—,—,—,—,—,—,—
Serangoon,1986,9,24,11.1,—,—,—,—,—,—,—,—
Serangoon,1986,9,25,20.9,—,—,—,—,—,—,—,—
Serangoon,1986,9,26,4.5,—,—,—,—,—,—,—,—
Serangoon,1986,9,27,7.2,—,—,—,—,—,—,—,—
Serangoon,1986,9,28,0.4,—,—,—,—,—,—,—,—
Serangoon,1986,9,29,33.6,—,—,—,—,—,—,—,—
Serangoon,1986,9,30,13.5,—,—,—,—,—,—,—,—
