Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Boon Lay (West),2009,4,1,57.8,—,—,—,—,—,—,—,—
Boon Lay (West),2009,4,2,7,—,—,—,—,—,—,—,—
Boon Lay (West),2009,4,3,0.1,—,—,—,—,—,—,—,—
Boon Lay (West),2009,4,4,22,—,—,—,—,—,—,—,—
Boon Lay (West),2009,4,5,19.6,—,—,—,—,—,—,—,—
Boon Lay (West),2009,4,6,3,—,—,—,—,—,—,—,—
Boon Lay (West),2009,4,7,0,—,—,—,—,—,—,—,—
Boon Lay (West),2009,4,8,0,—,—,—,—,—,—,—,—
Boon Lay (West),2009,4,9,0.1,—,—,—,—,—,—,—,—
Boon Lay (West),2009,4,10,49.9,—,—,—,—,—,—,—,—
Boon Lay (West),2009,4,11,26.1,—,—,—,—,—,—,—,—
Boon Lay (West),2009,4,12,0.1,—,—,—,—,—,—,—,—
Boon Lay (West),2009,4,13,0,—,—,—,—,—,—,—,—
Boon Lay (West),2009,4,14,0,—,—,—,—,—,—,—,—
Boon Lay (West),2009,4,15,22.6,—,—,—,—,—,—,—,—
Boon Lay (West),2009,4,16,0,—,—,—,—,—,—,—,—
Boon Lay (West),2009,4,17,0,—,—,—,—,—,—,—,—
Boon Lay (West),2009,4,18,24.2,—,—,—,—,—,—,—,—
Boon Lay (West),2009,4,19,0,—,—,—,—,—,—,—,—
Boon Lay (West),2009,4,20,2.9,—,—,—,—,—,—,—,—
Boon Lay (West),2009,4,21,0,—,—,—,—,—,—,—,—
Boon Lay (West),2009,4,22,4.3,—,—,—,—,—,—,—,—
Boon Lay (West),2009,4,23,0,—,—,—,—,—,—,—,—
Boon Lay (West),2009,4,24,0,—,—,—,—,—,—,—,—
Boon Lay (West),2009,4,25,0,—,—,—,—,—,—,—,—
Boon Lay (West),2009,4,26,0,—,—,—,—,—,—,—,—
Boon Lay (West),2009,4,27,79.6,—,—,—,—,—,—,—,—
Boon Lay (West),2009,4,28,1.4,—,—,—,—,—,—,—,—
Boon Lay (West),2009,4,29,2.4,—,—,—,—,—,—,—,—
Boon Lay (West),2009,4,30,43.8,—,—,—,—,—,—,—,—
