Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Pasir Ris (West),1988,10,1,0,—,—,—,—,—,—,—,—
Pasir Ris (West),1988,10,2,0,—,—,—,—,—,—,—,—
Pasir Ris (West),1988,10,3,1.6,—,—,—,—,—,—,—,—
Pasir Ris (West),1988,10,4,0,—,—,—,—,—,—,—,—
Pasir Ris (West),1988,10,5,0,—,—,—,—,—,—,—,—
Pasir Ris (West),1988,10,6,0,—,—,—,—,—,—,—,—
Pasir Ris (West),1988,10,7,0,—,—,—,—,—,—,—,—
Pasir Ris (West),1988,10,8,0,—,—,—,—,—,—,—,—
Pasir Ris (West),1988,10,9,6.9,—,—,—,—,—,—,—,—
Pasir Ris (West),1988,10,10,1.3,—,—,—,—,—,—,—,—
Pasir Ris (West),1988,10,11,4.9,—,—,—,—,—,—,—,—
Pasir Ris (West),1988,10,12,0,—,—,—,—,—,—,—,—
Pasir Ris (West),1988,10,13,7.9,—,—,—,—,—,—,—,—
Pasir Ris (West),1988,10,14,0.3,—,—,—,—,—,—,—,—
Pasir Ris (West),1988,10,15,4.9,—,—,—,—,—,—,—,—
Pasir Ris (West),1988,10,16,0,—,—,—,—,—,—,—,—
Pasir Ris (West),1988,10,17,2.1,—,—,—,—,—,—,—,—
Pasir Ris (West),1988,10,18,0,—,—,—,—,—,—,—,—
Pasir Ris (West),1988,10,19,0.1,—,—,—,—,—,—,—,—
Pasir Ris (West),1988,10,20,0,—,—,—,—,—,—,—,—
Pasir Ris (West),1988,10,21,4.9,—,—,—,—,—,—,—,—
Pasir Ris (West),1988,10,22,2.6,—,—,—,—,—,—,—,—
Pasir Ris (West),1988,10,23,16.6,—,—,—,—,—,—,—,—
Pasir Ris (West),1988,10,24,7,—,—,—,—,—,—,—,—
Pasir Ris (West),1988,10,25,0.1,—,—,—,—,—,—,—,—
Pasir Ris (West),1988,10,26,0,—,—,—,—,—,—,—,—
Pasir Ris (West),1988,10,27,0.8,—,—,—,—,—,—,—,—
Pasir Ris (West),1988,10,28,0,—,—,—,—,—,—,—,—
Pasir Ris (West),1988,10,29,5.4,—,—,—,—,—,—,—,—
Pasir Ris (West),1988,10,30,0,—,—,—,—,—,—,—,—
Pasir Ris (West),1988,10,31,33,—,—,—,—,—,—,—,—
