Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Kranji Reservoir,2005,3,1,17.8,—,—,—,—,—,—,—,—
Kranji Reservoir,2005,3,2,3.3,—,—,—,—,—,—,—,—
Kranji Reservoir,2005,3,3,12.6,—,—,—,—,—,—,—,—
Kranji Reservoir,2005,3,4,0,—,—,—,—,—,—,—,—
Kranji Reservoir,2005,3,5,0.2,—,—,—,—,—,—,—,—
Kranji Reservoir,2005,3,6,14.4,—,—,—,—,—,—,—,—
Kranji Reservoir,2005,3,7,0,—,—,—,—,—,—,—,—
Kranji Reservoir,2005,3,8,0,—,—,—,—,—,—,—,—
Kranji Reservoir,2005,3,9,0,—,—,—,—,—,—,—,—
Kranji Reservoir,2005,3,10,19.6,—,—,—,—,—,—,—,—
Kranji Reservoir,2005,3,11,4.9,—,—,—,—,—,—,—,—
Kranji Reservoir,2005,3,12,9.1,—,—,—,—,—,—,—,—
Kranji Reservoir,2005,3,13,0,—,—,—,—,—,—,—,—
Kranji Reservoir,2005,3,14,0,—,—,—,—,—,—,—,—
Kranji Reservoir,2005,3,15,0,—,—,—,—,—,—,—,—
Kranji Reservoir,2005,3,16,0,—,—,—,—,—,—,—,—
Kranji Reservoir,2005,3,17,0,—,—,—,—,—,—,—,—
Kranji Reservoir,2005,3,18,0,—,—,—,—,—,—,—,—
Kranji Reservoir,2005,3,19,0,—,—,—,—,—,—,—,—
Kranji Reservoir,2005,3,20,0,—,—,—,—,—,—,—,—
Kranji Reservoir,2005,3,21,0,—,—,—,—,—,—,—,—
Kranji Reservoir,2005,3,22,1.1,—,—,—,—,—,—,—,—
Kranji Reservoir,2005,3,23,54.8,—,—,—,—,—,—,—,—
Kranji Reservoir,2005,3,24,0,—,—,—,—,—,—,—,—
Kranji Reservoir,2005,3,25,14.4,—,—,—,—,—,—,—,—
Kranji Reservoir,2005,3,26,24.3,—,—,—,—,—,—,—,—
Kranji Reservoir,2005,3,27,19.2,—,—,—,—,—,—,—,—
Kranji Reservoir,2005,3,28,0,—,—,—,—,—,—,—,—
Kranji Reservoir,2005,3,29,1,—,—,—,—,—,—,—,—
Kranji Reservoir,2005,3,30,1.6,—,—,—,—,—,—,—,—
Kranji Reservoir,2005,3,31,2.5,—,—,—,—,—,—,—,—
