Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Queenstown,2011,1,1,21.4,—,—,—,—,—,—,—,—
Queenstown,2011,1,2,3.4,—,—,—,—,—,—,—,—
Queenstown,2011,1,3,4,—,—,—,—,—,—,—,—
Queenstown,2011,1,4,6.6,—,—,—,—,—,—,—,—
Queenstown,2011,1,5,2,—,—,—,—,—,—,—,—
Queenstown,2011,1,6,3.6,—,—,—,—,—,—,—,—
Queenstown,2011,1,7,0.6,—,—,—,—,—,—,—,—
Queenstown,2011,1,8,0,—,—,—,—,—,—,—,—
Queenstown,2011,1,9,1.4,—,—,—,—,—,—,—,—
Queenstown,2011,1,10,17.8,—,—,—,—,—,—,—,—
Queenstown,2011,1,11,6.8,—,—,—,—,—,—,—,—
Queenstown,2011,1,12,15.4,—,—,—,—,—,—,—,—
Queenstown,2011,1,13,1,—,—,—,—,—,—,—,—
Queenstown,2011,1,14,40.2,—,—,—,—,—,—,—,—
Queenstown,2011,1,15,19.4,—,—,—,—,—,—,—,—
Queenstown,2011,1,16,1.4,—,—,—,—,—,—,—,—
Queenstown,2011,1,17,9.2,—,—,—,—,—,—,—,—
Queenstown,2011,1,18,0,—,—,—,—,—,—,—,—
Queenstown,2011,1,19,0,—,—,—,—,—,—,—,—
Queenstown,2011,1,20,0,—,—,—,—,—,—,—,—
Queenstown,2011,1,21,0,—,—,—,—,—,—,—,—
Queenstown,2011,1,22,0,—,—,—,—,—,—,—,—
Queenstown,2011,1,23,0,—,—,—,—,—,—,—,—
Queenstown,2011,1,24,0,—,—,—,—,—,—,—,—
Queenstown,2011,1,25,20.4,—,—,—,—,—,—,—,—
Queenstown,2011,1,26,38.4,—,—,—,—,—,—,—,—
Queenstown,2011,1,27,0.2,—,—,—,—,—,—,—,—
Queenstown,2011,1,28,12.2,—,—,—,—,—,—,—,—
Queenstown,2011,1,29,40.8,—,—,—,—,—,—,—,—
Queenstown,2011,1,30,51,—,—,—,—,—,—,—,—
Queenstown,2011,1,31,49.2,—,—,—,—,—,—,—,—
