Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Queenstown,2017,11,1,0,0,0,0,—,—,—,—,—
Queenstown,2017,11,2,0,0,0,0,—,—,—,—,—
Queenstown,2017,11,3,7.8,3.2,3.4,4.4,—,—,—,—,—
Queenstown,2017,11,4,5.8,1,1.2,2,—,—,—,—,—
Queenstown,2017,11,5,1.6,0.8,0.8,0.8,—,—,—,—,—
Queenstown,2017,11,6,54.4,30.4,35.6,39.2,—,—,—,—,—
Queenstown,2017,11,7,0.6,0.4,0.4,0.6,—,—,—,—,—
Queenstown,2017,11,8,18.4,14.8,16.2,17,—,—,—,—,—
Queenstown,2017,11,9,6.2,2.4,3.2,4,—,—,—,—,—
Queenstown,2017,11,10,26.4,11,16.4,20,—,—,—,—,—
Queenstown,2017,11,11,1,0.4,0.8,1,—,—,—,—,—
Queenstown,2017,11,12,6.8,2.8,3.6,6,—,—,—,—,—
Queenstown,2017,11,13,3.8,1.8,2.6,2.8,—,—,—,—,—
Queenstown,2017,11,14,70,27,39.6,50,—,—,—,—,—
Queenstown,2017,11,15,0,0,0,0,—,—,—,—,—
Queenstown,2017,11,16,0,0,0,0,—,—,—,—,—
Queenstown,2017,11,17,14,8.6,9.8,9.8,—,—,—,—,—
Queenstown,2017,11,18,2,1.8,1.8,2,—,—,—,—,—
Queenstown,2017,11,19,0,0,0,0,—,—,—,—,—
Queenstown,2017,11,20,0.4,0.2,0.2,0.2,—,—,—,—,—
Queenstown,2017,11,21,11,8,9.4,10.8,—,—,—,—,—
Queenstown,2017,11,22,71.2,43.2,66.8,71,—,—,—,—,—
Queenstown,2017,11,23,3.4,2,3,3.4,—,—,—,—,—
Queenstown,2017,11,24,1,0.6,0.6,0.6,—,—,—,—,—
Queenstown,2017,11,25,36.2,31.8,35.8,36,—,—,—,—,—
Queenstown,2017,11,26,5,4.8,5,5,—,—,—,—,—
Queenstown,2017,11,27,1.8,0.6,1,1.6,—,—,—,—,—
Queenstown,2017,11,28,2.2,2.2,2.2,2.2,—,—,—,—,—
Queenstown,2017,11,29,4,1.4,2.4,3,—,—,—,—,—
Queenstown,2017,11,30,2.6,1,2,2.4,—,—,—,—,—
