Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Serangoon,2017,10,1,5,2.4,2.6,2.6,—,—,—,—,—
Serangoon,2017,10,2,0.2,0.2,0.2,0.2,—,—,—,—,—
Serangoon,2017,10,3,0.8,0.4,0.6,0.8,—,—,—,—,—
Serangoon,2017,10,4,1.8,1,1.4,1.6,—,—,—,—,—
Serangoon,2017,10,5,0,0,0,0,—,—,—,—,—
Serangoon,2017,10,6,37.8,30.4,36.6,37,—,—,—,—,—
Serangoon,2017,10,7,49.4,24,30.2,39.4,—,—,—,—,—
Serangoon,2017,10,8,—,—,—,—,—,—,—,—,—
Serangoon,2017,10,9,43.2,27.8,38,40,—,—,—,—,—
Serangoon,2017,10,10,17.6,10.2,14,14.8,—,—,—,—,—
Serangoon,2017,10,11,9.6,5,7.6,9.6,—,—,—,—,—
Serangoon,2017,10,12,16.6,6.8,7.6,7.8,—,—,—,—,—
Serangoon,2017,10,13,0.8,0.4,0.6,0.6,—,—,—,—,—
Serangoon,2017,10,14,0,0,0,0,—,—,—,—,—
Serangoon,2017,10,15,0,0,0,0,—,—,—,—,—
Serangoon,2017,10,16,0,0,0,0,—,—,—,—,—
Serangoon,2017,10,17,0,0,0,0,—,—,—,—,—
Serangoon,2017,10,18,0,0,0,0,—,—,—,—,—
Serangoon,2017,10,19,0,0,0,0,—,—,—,—,—
Serangoon,2017,10,20,0,0,0,0,—,—,—,—,—
Serangoon,2017,10,21,0,0,0,0,—,—,—,—,—
Serangoon,2017,10,22,3.4,3.4,3.4,3.4,—,—,—,—,—
Serangoon,2017,10,23,0,0,0,0,—,—,—,—,—
Serangoon,2017,10,24,0.4,0.4,0.4,0.4,—,—,—,—,—
Serangoon,2017,10,25,0,0,0,0,—,—,—,—,—
Serangoon,2017,10,26,0,0,0,0,—,—,—,—,—
Serangoon,2017,10,27,0.2,0.2,0.2,0.2,—,—,—,—,—
Serangoon,2017,10,28,0,0,0,0,—,—,—,—,—
Serangoon,2017,10,29,10.2,10.2,10.2,10.2,—,—,—,—,—
Serangoon,2017,10,30,10.6,5.6,7.8,9.2,—,—,—,—,—
Serangoon,2017,10,31,—,—,—,—,—,—,—,—,—
