Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Bukit Timah,2017,9,1,0,0,0,0,—,—,—,—,—
Bukit Timah,2017,9,2,0,0,0,0,—,—,—,—,—
Bukit Timah,2017,9,3,0,0,0,0,—,—,—,—,—
Bukit Timah,2017,9,4,0,0,0,0,—,—,—,—,—
Bukit Timah,2017,9,5,5.6,5.4,5.4,5.4,—,—,—,—,—
Bukit Timah,2017,9,6,13.2,10.2,10.4,10.4,—,—,—,—,—
Bukit Timah,2017,9,7,1,1,1,1,—,—,—,—,—
Bukit Timah,2017,9,8,0,0,0,0,—,—,—,—,—
Bukit Timah,2017,9,9,1.8,1.6,1.6,1.6,—,—,—,—,—
Bukit Timah,2017,9,10,2,1.4,1.6,1.6,—,—,—,—,—
Bukit Timah,2017,9,11,21,16,16.2,17,—,—,—,—,—
Bukit Timah,2017,9,12,0,0,0,0,—,—,—,—,—
Bukit Timah,2017,9,13,0,0,0,0,—,—,—,—,—
Bukit Timah,2017,9,14,0.4,0.4,0.4,0.4,—,—,—,—,—
Bukit Timah,2017,9,15,45.2,15.2,26.4,29.2,—,—,—,—,—
Bukit Timah,2017,9,16,17.6,14.2,17,17.4,—,—,—,—,—
Bukit Timah,2017,9,17,7.8,7.2,7.2,7.4,—,—,—,—,—
Bukit Timah,2017,9,18,11.2,4.2,5.8,9.4,—,—,—,—,—
Bukit Timah,2017,9,19,1.4,1.2,1.4,1.4,—,—,—,—,—
Bukit Timah,2017,9,20,12.6,5.2,5.2,5.2,—,—,—,—,—
Bukit Timah,2017,9,21,7.6,2,3.2,4.6,—,—,—,—,—
Bukit Timah,2017,9,22,0.4,0.4,0.4,0.4,—,—,—,—,—
Bukit Timah,2017,9,23,0.4,0.4,0.4,0.4,—,—,—,—,—
Bukit Timah,2017,9,24,12.2,11,11.8,12,—,—,—,—,—
Bukit Timah,2017,9,25,0,0,0,0,—,—,—,—,—
Bukit Timah,2017,9,26,30.8,28.4,30.6,30.8,—,—,—,—,—
Bukit Timah,2017,9,27,0.2,0.2,0.2,0.2,—,—,—,—,—
Bukit Timah,2017,9,28,0,0,0,0,—,—,—,—,—
Bukit Timah,2017,9,29,18.2,10.4,16.2,18.2,—,—,—,—,—
Bukit Timah,2017,9,30,0.2,0.2,0.2,0.2,—,—,—,—,—
