Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Buona Vista,2016,8,1,0,0,0,0,—,—,—,—,—
Buona Vista,2016,8,2,0,0,0,0,—,—,—,—,—
Buona Vista,2016,8,3,9.6,7.8,8.6,8.8,—,—,—,—,—
Buona Vista,2016,8,4,0,0,0,0,—,—,—,—,—
Buona Vista,2016,8,5,0,0,0,0,—,—,—,—,—
Buona Vista,2016,8,6,0,0,0,0,—,—,—,—,—
Buona Vista,2016,8,7,0,0,0,0,—,—,—,—,—
Buona Vista,2016,8,8,0,0,0,0,—,—,—,—,—
Buona Vista,2016,8,9,18.6,12.8,18.6,18.6,—,—,—,—,—
Buona Vista,2016,8,10,0,0,0,0,—,—,—,—,—
Buona Vista,2016,8,11,0,0,0,0,—,—,—,—,—
Buona Vista,2016,8,12,1.2,1.2,1.2,1.2,—,—,—,—,—
Buona Vista,2016,8,13,0,0,0,0,—,—,—,—,—
Buona Vista,2016,8,14,0,0,0,0,—,—,—,—,—
Buona Vista,2016,8,15,0,0,0,0,—,—,—,—,—
Buona Vista,2016,8,16,0,0,0,0,—,—,—,—,—
Buona Vista,2016,8,17,0,0,0,0,—,—,—,—,—
Buona Vista,2016,8,18,0,0,0,0,—,—,—,—,—
Buona Vista,2016,8,19,16.4,11.2,14,14.6,—,—,—,—,—
Buona Vista,2016,8,20,0,0,0,0,—,—,—,—,—
Buona Vista,2016,8,21,14.6,7.8,12.2,13.8,—,—,—,—,—
Buona Vista,2016,8,22,0,0,0,0,—,—,—,—,—
Buona Vista,2016,8,23,0,0,0,0,—,—,—,—,—
Buona Vista,2016,8,24,44.4,26,35.8,42.2,—,—,—,—,—
Buona Vista,2016,8,25,0,0,0,0,—,—,—,—,—
Buona Vista,2016,8,26,0,0,0,0,—,—,—,—,—
Buona Vista,2016,8,27,10.4,5.8,10.4,10.4,—,—,—,—,—
Buona Vista,2016,8,28,0,0,0,0,—,—,—,—,—
Buona Vista,2016,8,29,0,0,0,0,—,—,—,—,—
Buona Vista,2016,8,30,6.8,4,5.2,6,—,—,—,—,—
Buona Vista,2016,8,31,1.6,1.6,1.6,1.6,—,—,—,—,—
