Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Buona Vista,2018,10,1,0,0,0,0,—,—,—,—,—
Buona Vista,2018,10,2,0,0,0,0,—,—,—,—,—
Buona Vista,2018,10,3,0,0,0,0,—,—,—,—,—
Buona Vista,2018,10,4,0,0,0,0,—,—,—,—,—
Buona Vista,2018,10,5,0,0,0,0,—,—,—,—,—
Buona Vista,2018,10,6,0,0,0,0,—,—,—,—,—
Buona Vista,2018,10,7,0,0,0,0,—,—,—,—,—
Buona Vista,2018,10,8,0.4,0.2,0.2,0.4,—,—,—,—,—
Buona Vista,2018,10,9,33.8,12.8,21.2,25.6,—,—,—,—,—
Buona Vista,2018,10,10,17.4,6.6,8.2,10.4,—,—,—,—,—
Buona Vista,2018,10,11,52.8,36.4,47.6,52.2,—,—,—,—,—
Buona Vista,2018,10,12,5,2.6,2.8,3,—,—,—,—,—
Buona Vista,2018,10,13,18,7.8,10,10.8,—,—,—,—,—
Buona Vista,2018,10,14,14,10.6,11.2,12.2,—,—,—,—,—
Buona Vista,2018,10,15,0,0,0,0,—,—,—,—,—
Buona Vista,2018,10,16,0,0,0,0,—,—,—,—,—
Buona Vista,2018,10,17,0,0,0,0,—,—,—,—,—
Buona Vista,2018,10,18,1.6,1.4,1.6,1.6,—,—,—,—,—
Buona Vista,2018,10,19,2.6,1.2,1.4,2.6,—,—,—,—,—
Buona Vista,2018,10,20,0,0,0,0,—,—,—,—,—
Buona Vista,2018,10,21,0,0,0,0,—,—,—,—,—
Buona Vista,2018,10,22,0,0,0,0,—,—,—,—,—
Buona Vista,2018,10,23,3.4,1.6,2.4,2.4,—,—,—,—,—
Buona Vista,2018,10,24,1.6,1.6,1.6,1.6,—,—,—,—,—
Buona Vista,2018,10,25,0,0,0,0,—,—,—,—,—
Buona Vista,2018,10,26,0,0,0,0,—,—,—,—,—
Buona Vista,2018,10,27,0,0,0,0,—,—,—,—,—
Buona Vista,2018,10,28,0,0,0,0,—,—,—,—,—
Buona Vista,2018,10,29,22.8,17.6,21.8,22.6,—,—,—,—,—
Buona Vista,2018,10,30,11.4,6.8,9.4,10.6,—,—,—,—,—
Buona Vista,2018,10,31,0,0,0,0,—,—,—,—,—
