Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Kent Ridge,2016,4,1,0,0,0,0,—,—,—,—,—
Kent Ridge,2016,4,2,0,0,0,0,—,—,—,—,—
Kent Ridge,2016,4,3,6.2,3.4,3.4,5.2,—,—,—,—,—
Kent Ridge,2016,4,4,31,18.8,26,30.6,—,—,—,—,—
Kent Ridge,2016,4,5,7.6,7.6,7.6,7.6,—,—,—,—,—
Kent Ridge,2016,4,6,0.2,0.2,0.2,0.2,—,—,—,—,—
Kent Ridge,2016,4,7,0,0,0,0,—,—,—,—,—
Kent Ridge,2016,4,8,0,0,0,0,—,—,—,—,—
Kent Ridge,2016,4,9,70,45.4,63.2,69.6,—,—,—,—,—
Kent Ridge,2016,4,10,14.4,13,13.8,14.4,—,—,—,—,—
Kent Ridge,2016,4,11,0,0,0,0,—,—,—,—,—
Kent Ridge,2016,4,12,21.4,17,17.2,21.2,—,—,—,—,—
Kent Ridge,2016,4,13,1,1,1,1,—,—,—,—,—
Kent Ridge,2016,4,14,0,0,0,0,—,—,—,—,—
Kent Ridge,2016,4,15,1.2,0.8,1.2,1.2,—,—,—,—,—
Kent Ridge,2016,4,16,0.8,0.8,0.8,0.8,—,—,—,—,—
Kent Ridge,2016,4,17,0.2,0.2,0.2,0.2,—,—,—,—,—
Kent Ridge,2016,4,18,0,0,0,0,—,—,—,—,—
Kent Ridge,2016,4,19,0,0,0,0,—,—,—,—,—
Kent Ridge,2016,4,20,10.2,6.4,7.4,10.2,—,—,—,—,—
Kent Ridge,2016,4,21,0.2,0.2,0.2,0.2,—,—,—,—,—
Kent Ridge,2016,4,22,0,0,0,0,—,—,—,—,—
Kent Ridge,2016,4,23,1.2,1.2,1.2,1.2,—,—,—,—,—
Kent Ridge,2016,4,24,0,0,0,0,—,—,—,—,—
Kent Ridge,2016,4,25,9.4,5.2,5.2,5.2,—,—,—,—,—
Kent Ridge,2016,4,26,0,0,0,0,—,—,—,—,—
Kent Ridge,2016,4,27,0,0,0,0,—,—,—,—,—
Kent Ridge,2016,4,28,0,0,0,0,—,—,—,—,—
Kent Ridge,2016,4,29,40.8,19.6,29.6,40.8,—,—,—,—,—
Kent Ridge,2016,4,30,17,15.8,16,17,—,—,—,—,—
