Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong Pier,2016,2,1,0,0,0,0,—,—,—,—,—
Jurong Pier,2016,2,2,2.4,2.2,2.2,2.4,—,—,—,—,—
Jurong Pier,2016,2,3,0,0,0,0,—,—,—,—,—
Jurong Pier,2016,2,4,12.6,3.4,5.6,9,—,—,—,—,—
Jurong Pier,2016,2,5,21,17,17.2,17.2,—,—,—,—,—
Jurong Pier,2016,2,6,9.8,6.6,7.8,7.8,—,—,—,—,—
Jurong Pier,2016,2,7,24.4,15.6,20,22.6,—,—,—,—,—
Jurong Pier,2016,2,8,0,0,0,0,—,—,—,—,—
Jurong Pier,2016,2,9,0,0,0,0,—,—,—,—,—
Jurong Pier,2016,2,10,1,1,1,1,—,—,—,—,—
Jurong Pier,2016,2,11,0,0,0,0,—,—,—,—,—
Jurong Pier,2016,2,12,35.4,21,31.6,34.4,—,—,—,—,—
Jurong Pier,2016,2,13,0,0,0,0,—,—,—,—,—
Jurong Pier,2016,2,14,3.8,2,2,2,—,—,—,—,—
Jurong Pier,2016,2,15,1.6,1.6,1.6,1.6,—,—,—,—,—
Jurong Pier,2016,2,16,0.4,0.4,0.4,0.4,—,—,—,—,—
Jurong Pier,2016,2,17,0,0,0,0,—,—,—,—,—
Jurong Pier,2016,2,18,1,0.8,0.8,1,—,—,—,—,—
Jurong Pier,2016,2,19,85.8,22.8,28.8,36.2,—,—,—,—,—
Jurong Pier,2016,2,20,12.4,10,11.4,11.6,—,—,—,—,—
Jurong Pier,2016,2,21,0,0,0,0,—,—,—,—,—
Jurong Pier,2016,2,22,0,0,0,0,—,—,—,—,—
Jurong Pier,2016,2,23,0.2,0.2,0.2,0.2,—,—,—,—,—
Jurong Pier,2016,2,24,7.2,2.2,3.6,6.6,—,—,—,—,—
Jurong Pier,2016,2,25,0.4,0.4,0.4,0.4,—,—,—,—,—
Jurong Pier,2016,2,26,0,0,0,0,—,—,—,—,—
Jurong Pier,2016,2,27,0,0,0,0,—,—,—,—,—
Jurong Pier,2016,2,28,1.8,1.2,1.4,1.6,—,—,—,—,—
Jurong Pier,2016,2,29,0,0,0,0,—,—,—,—,—
