Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Choa Chu Kang (West),2018,12,1,5.2,1,2,3.2,—,—,—,—,—
Choa Chu Kang (West),2018,12,2,13.6,9.6,9.8,9.8,—,—,—,—,—
Choa Chu Kang (West),2018,12,3,5,2.8,4.2,4.2,—,—,—,—,—
Choa Chu Kang (West),2018,12,4,0.8,0.8,0.8,0.8,—,—,—,—,—
Choa Chu Kang (West),2018,12,5,59,32.2,47.6,56,—,—,—,—,—
Choa Chu Kang (West),2018,12,6,0.2,0.2,0.2,0.2,—,—,—,—,—
Choa Chu Kang (West),2018,12,7,4.8,3.4,3.6,3.8,—,—,—,—,—
Choa Chu Kang (West),2018,12,8,11.6,6,7.8,10.6,—,—,—,—,—
Choa Chu Kang (West),2018,12,9,0.6,0.4,0.6,0.6,—,—,—,—,—
Choa Chu Kang (West),2018,12,10,17.6,17.2,17.6,17.6,—,—,—,—,—
Choa Chu Kang (West),2018,12,11,10.4,3.6,4.2,5.6,—,—,—,—,—
Choa Chu Kang (West),2018,12,12,45.4,38.8,43.4,45.4,—,—,—,—,—
Choa Chu Kang (West),2018,12,13,0,0,0,0,—,—,—,—,—
Choa Chu Kang (West),2018,12,14,0,0,0,0,—,—,—,—,—
Choa Chu Kang (West),2018,12,15,28,18.4,19.8,22,—,—,—,—,—
Choa Chu Kang (West),2018,12,16,8.8,5,6,7,—,—,—,—,—
Choa Chu Kang (West),2018,12,17,1,0.8,1,1,—,—,—,—,—
Choa Chu Kang (West),2018,12,18,3.6,3.6,3.6,3.6,—,—,—,—,—
Choa Chu Kang (West),2018,12,19,0,0,0,0,—,—,—,—,—
Choa Chu Kang (West),2018,12,20,1.8,1.6,1.6,1.6,—,—,—,—,—
Choa Chu Kang (West),2018,12,21,0,0,0,0,—,—,—,—,—
Choa Chu Kang (West),2018,12,22,0,0,0,0,—,—,—,—,—
Choa Chu Kang (West),2018,12,23,0.8,0.6,0.6,0.6,—,—,—,—,—
Choa Chu Kang (West),2018,12,24,0,0,0,0,—,—,—,—,—
Choa Chu Kang (West),2018,12,25,0,0,0,0,—,—,—,—,—
Choa Chu Kang (West),2018,12,26,0.6,0.4,0.6,0.6,—,—,—,—,—
Choa Chu Kang (West),2018,12,27,0,0,0,0,—,—,—,—,—
Choa Chu Kang (West),2018,12,28,0,0,0,0,—,—,—,—,—
Choa Chu Kang (West),2018,12,29,1.2,0.4,0.8,1,—,—,—,—,—
Choa Chu Kang (West),2018,12,30,0,0,0,0,—,—,—,—,—
Choa Chu Kang (West),2018,12,31,32.4,18.8,27.4,30.2,—,—,—,—,—
