Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Queenstown,2012,5,1,1.6,—,—,—,—,—,—,—,—
Queenstown,2012,5,2,1.8,—,—,—,—,—,—,—,—
Queenstown,2012,5,3,0,—,—,—,—,—,—,—,—
Queenstown,2012,5,4,34.8,—,—,—,—,—,—,—,—
Queenstown,2012,5,5,0,—,—,—,—,—,—,—,—
Queenstown,2012,5,6,0.4,—,—,—,—,—,—,—,—
Queenstown,2012,5,7,1.4,—,—,—,—,—,—,—,—
Queenstown,2012,5,8,10.4,—,—,—,—,—,—,—,—
Queenstown,2012,5,9,20.4,—,—,—,—,—,—,—,—
Queenstown,2012,5,10,0,—,—,—,—,—,—,—,—
Queenstown,2012,5,11,0,—,—,—,—,—,—,—,—
Queenstown,2012,5,12,18.4,—,—,—,—,—,—,—,—
Queenstown,2012,5,13,0.4,—,—,—,—,—,—,—,—
Queenstown,2012,5,14,1.2,—,—,—,—,—,—,—,—
Queenstown,2012,5,15,5.6,—,—,—,—,—,—,—,—
Queenstown,2012,5,16,52,—,—,—,—,—,—,—,—
Queenstown,2012,5,17,0.8,—,—,—,—,—,—,—,—
Queenstown,2012,5,18,0,—,—,—,—,—,—,—,—
Queenstown,2012,5,19,0,—,—,—,—,—,—,—,—
Queenstown,2012,5,20,0,—,—,—,—,—,—,—,—
Queenstown,2012,5,21,2,—,—,—,—,—,—,—,—
Queenstown,2012,5,22,0.8,—,—,—,—,—,—,—,—
Queenstown,2012,5,23,0.6,—,—,—,—,—,—,—,—
Queenstown,2012,5,24,2.6,—,—,—,—,—,—,—,—
Queenstown,2012,5,25,0,—,—,—,—,—,—,—,—
Queenstown,2012,5,26,47.2,—,—,—,—,—,—,—,—
Queenstown,2012,5,27,0.2,—,—,—,—,—,—,—,—
Queenstown,2012,5,28,0,—,—,—,—,—,—,—,—
Queenstown,2012,5,29,7.2,—,—,—,—,—,—,—,—
Queenstown,2012,5,30,0,—,—,—,—,—,—,—,—
Queenstown,2012,5,31,11.2,—,—,—,—,—,—,—,—
