Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Macritchie Reservoir,2017,12,1,0,0,0,0,—,—,—,—,—
Macritchie Reservoir,2017,12,2,0,0,0,0,—,—,—,—,—
Macritchie Reservoir,2017,12,3,0,0,0,0,—,—,—,—,—
Macritchie Reservoir,2017,12,4,7.6,7,7.2,7.4,—,—,—,—,—
Macritchie Reservoir,2017,12,5,8.2,8,8.2,8.2,—,—,—,—,—
Macritchie Reservoir,2017,12,6,4.6,4.6,4.6,4.6,—,—,—,—,—
Macritchie Reservoir,2017,12,7,3.6,2.2,2.8,3.2,—,—,—,—,—
Macritchie Reservoir,2017,12,8,0.2,0.2,0.2,0.2,—,—,—,—,—
Macritchie Reservoir,2017,12,9,0,0,0,0,—,—,—,—,—
Macritchie Reservoir,2017,12,10,4.6,2.8,2.8,4,—,—,—,—,—
Macritchie Reservoir,2017,12,11,20.2,15.4,15.8,15.8,—,—,—,—,—
Macritchie Reservoir,2017,12,12,7.6,2.8,3,3.2,—,—,—,—,—
Macritchie Reservoir,2017,12,13,11.8,5.4,7.4,11,—,—,—,—,—
Macritchie Reservoir,2017,12,14,0.4,0.2,0.2,0.2,—,—,—,—,—
Macritchie Reservoir,2017,12,15,7.2,5.6,6.4,6.8,—,—,—,—,—
Macritchie Reservoir,2017,12,16,12.6,12.4,12.6,12.6,—,—,—,—,—
Macritchie Reservoir,2017,12,17,0,0,0,0,—,—,—,—,—
Macritchie Reservoir,2017,12,18,0,0,0,0,—,—,—,—,—
Macritchie Reservoir,2017,12,19,3.6,2.6,3,3.6,—,—,—,—,—
Macritchie Reservoir,2017,12,20,0,0,0,0,—,—,—,—,—
Macritchie Reservoir,2017,12,21,0,0,0,0,—,—,—,—,—
Macritchie Reservoir,2017,12,22,15.4,4.6,6.8,7,—,—,—,—,—
Macritchie Reservoir,2017,12,23,4,2.6,3.6,4,—,—,—,—,—
Macritchie Reservoir,2017,12,24,0.2,0.2,0.2,0.2,—,—,—,—,—
Macritchie Reservoir,2017,12,25,20.6,14.6,17,17,—,—,—,—,—
Macritchie Reservoir,2017,12,26,3.2,2.8,3,3.2,—,—,—,—,—
Macritchie Reservoir,2017,12,27,6.2,5.2,5.8,6,—,—,—,—,—
Macritchie Reservoir,2017,12,28,6,5.4,6,6,—,—,—,—,—
Macritchie Reservoir,2017,12,29,1,0.8,0.8,0.8,—,—,—,—,—
Macritchie Reservoir,2017,12,30,3,1.4,1.4,1.4,—,—,—,—,—
Macritchie Reservoir,2017,12,31,81.4,20.2,35.2,48.8,—,—,—,—,—
