Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong Pier,2019,12,1,0.4,0.4,0.4,0.4,—,—,—,—,—
Jurong Pier,2019,12,2,36.4,18,25.2,30.4,—,—,—,—,—
Jurong Pier,2019,12,3,0,0,0,0,—,—,—,—,—
Jurong Pier,2019,12,4,0,0,0,0,—,—,—,—,—
Jurong Pier,2019,12,5,0,0,0,0,—,—,—,—,—
Jurong Pier,2019,12,6,0.8,0.6,0.8,0.8,—,—,—,—,—
Jurong Pier,2019,12,7,0,0,0,0,—,—,—,—,—
Jurong Pier,2019,12,8,0,0,0,0,—,—,—,—,—
Jurong Pier,2019,12,9,16,5.2,8,10.2,—,—,—,—,—
Jurong Pier,2019,12,10,2.2,1,1.4,1.4,—,—,—,—,—
Jurong Pier,2019,12,11,39.6,12,17.2,24.2,—,—,—,—,—
Jurong Pier,2019,12,12,0.2,0.2,0.2,0.2,—,—,—,—,—
Jurong Pier,2019,12,13,18,6.8,7.6,8.4,—,—,—,—,—
Jurong Pier,2019,12,14,25.4,2.6,4.8,8.2,—,—,—,—,—
Jurong Pier,2019,12,15,23,4.4,6.2,8.6,—,—,—,—,—
Jurong Pier,2019,12,16,0.4,0.2,0.2,0.2,—,—,—,—,—
Jurong Pier,2019,12,17,3,1.2,2,2.8,—,—,—,—,—
Jurong Pier,2019,12,18,48.4,38,47.8,48.2,—,—,—,—,—
Jurong Pier,2019,12,19,0,0,0,0,—,—,—,—,—
Jurong Pier,2019,12,20,0.2,0.2,0.2,0.2,—,—,—,—,—
Jurong Pier,2019,12,21,48.4,19,35,46,—,—,—,—,—
Jurong Pier,2019,12,22,0,0,0,0,—,—,—,—,—
Jurong Pier,2019,12,23,0,0,0,0,—,—,—,—,—
Jurong Pier,2019,12,24,0.6,0.4,0.4,0.6,—,—,—,—,—
Jurong Pier,2019,12,25,14,13.4,14,14,—,—,—,—,—
Jurong Pier,2019,12,26,0,0,0,0,—,—,—,—,—
Jurong Pier,2019,12,27,1.4,1.2,1.2,1.2,—,—,—,—,—
Jurong Pier,2019,12,28,0,0,0,0,—,—,—,—,—
Jurong Pier,2019,12,29,0,0,0,0,—,—,—,—,—
Jurong Pier,2019,12,30,0,0,0,0,—,—,—,—,—
Jurong Pier,2019,12,31,0,0,0,0,—,—,—,—,—
