Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong Pier,2014,6,1,17.6,17.2,17.6,17.6,—,—,—,—,—
Jurong Pier,2014,6,2,0,0,0,0,—,—,—,—,—
Jurong Pier,2014,6,3,0,0,0,0,—,—,—,—,—
Jurong Pier,2014,6,4,7.4,5.8,5.8,6,—,—,—,—,—
Jurong Pier,2014,6,5,13.6,5,6.8,7.4,—,—,—,—,—
Jurong Pier,2014,6,6,25.6,15,15.2,24.6,—,—,—,—,—
Jurong Pier,2014,6,7,0,0,0,0,—,—,—,—,—
Jurong Pier,2014,6,8,0,0,0,0,—,—,—,—,—
Jurong Pier,2014,6,9,0,0,0,0,—,—,—,—,—
Jurong Pier,2014,6,10,0.6,0.4,0.4,0.6,—,—,—,—,—
Jurong Pier,2014,6,11,0.2,0.2,0.2,0.2,—,—,—,—,—
Jurong Pier,2014,6,12,21.6,10.6,18.4,20.2,—,—,—,—,—
Jurong Pier,2014,6,13,0,0,0,0,—,—,—,—,—
Jurong Pier,2014,6,14,11.2,5.6,8.8,10.2,—,—,—,—,—
Jurong Pier,2014,6,15,0.4,0.4,0.4,0.4,—,—,—,—,—
Jurong Pier,2014,6,16,0,0,0,0,—,—,—,—,—
Jurong Pier,2014,6,17,0,0,0,0,—,—,—,—,—
Jurong Pier,2014,6,18,12,8.6,9.8,11.6,—,—,—,—,—
Jurong Pier,2014,6,19,10.6,8.8,10.4,10.4,—,—,—,—,—
Jurong Pier,2014,6,20,0,0,0,0,—,—,—,—,—
Jurong Pier,2014,6,21,0,0,0,0,—,—,—,—,—
Jurong Pier,2014,6,22,2.8,2.8,2.8,2.8,—,—,—,—,—
Jurong Pier,2014,6,23,0,0,0,0,—,—,—,—,—
Jurong Pier,2014,6,24,7.6,5.6,5.8,7.4,—,—,—,—,—
Jurong Pier,2014,6,25,7.8,7,7.8,7.8,—,—,—,—,—
Jurong Pier,2014,6,26,0.4,0.4,0.4,0.4,—,—,—,—,—
Jurong Pier,2014,6,27,0.6,0.6,0.6,0.6,—,—,—,—,—
Jurong Pier,2014,6,28,0,0,0,0,—,—,—,—,—
Jurong Pier,2014,6,29,0.6,0.6,0.6,0.6,—,—,—,—,—
Jurong Pier,2014,6,30,36.6,26,35.4,36.4,—,—,—,—,—
