Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Simei,2013,4,1,2.6,—,—,—,—,—,—,—,—
Simei,2013,4,2,5.4,—,—,—,—,—,—,—,—
Simei,2013,4,3,0.2,—,—,—,—,—,—,—,—
Simei,2013,4,4,23.8,—,—,—,—,—,—,—,—
Simei,2013,4,5,0.2,—,—,—,—,—,—,—,—
Simei,2013,4,6,4.8,—,—,—,—,—,—,—,—
Simei,2013,4,7,0,—,—,—,—,—,—,—,—
Simei,2013,4,8,0.8,—,—,—,—,—,—,—,—
Simei,2013,4,9,0,—,—,—,—,—,—,—,—
Simei,2013,4,10,0.2,—,—,—,—,—,—,—,—
Simei,2013,4,11,0,—,—,—,—,—,—,—,—
Simei,2013,4,12,0,—,—,—,—,—,—,—,—
Simei,2013,4,13,28.4,—,—,—,—,—,—,—,—
Simei,2013,4,14,0.6,—,—,—,—,—,—,—,—
Simei,2013,4,15,0,—,—,—,—,—,—,—,—
Simei,2013,4,16,48.8,—,—,—,—,—,—,—,—
Simei,2013,4,17,0.8,—,—,—,—,—,—,—,—
Simei,2013,4,18,1.8,—,—,—,—,—,—,—,—
Simei,2013,4,19,0.6,—,—,—,—,—,—,—,—
Simei,2013,4,20,0,—,—,—,—,—,—,—,—
Simei,2013,4,21,14.2,—,—,—,—,—,—,—,—
Simei,2013,4,22,0,—,—,—,—,—,—,—,—
Simei,2013,4,23,21.8,—,—,—,—,—,—,—,—
Simei,2013,4,24,10.4,—,—,—,—,—,—,—,—
Simei,2013,4,25,6.6,—,—,—,—,—,—,—,—
Simei,2013,4,26,5.2,—,—,—,—,—,—,—,—
Simei,2013,4,27,3,—,—,—,—,—,—,—,—
Simei,2013,4,28,35.2,—,—,—,—,—,—,—,—
Simei,2013,4,29,0,—,—,—,—,—,—,—,—
Simei,2013,4,30,0,—,—,—,—,—,—,—,—
