Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Choa Chu Kang (Central),2012,9,1,0,—,—,—,—,—,—,—,—
Choa Chu Kang (Central),2012,9,2,0,—,—,—,—,—,—,—,—
Choa Chu Kang (Central),2012,9,3,0,—,—,—,—,—,—,—,—
Choa Chu Kang (Central),2012,9,4,1.2,—,—,—,—,—,—,—,—
Choa Chu Kang (Central),2012,9,5,0,—,—,—,—,—,—,—,—
Choa Chu Kang (Central),2012,9,6,0,—,—,—,—,—,—,—,—
Choa Chu Kang (Central),2012,9,7,9.2,—,—,—,—,—,—,—,—
Choa Chu Kang (Central),2012,9,8,2.2,—,—,—,—,—,—,—,—
Choa Chu Kang (Central),2012,9,9,8.2,—,—,—,—,—,—,—,—
Choa Chu Kang (Central),2012,9,10,0,—,—,—,—,—,—,—,—
Choa Chu Kang (Central),2012,9,11,1,—,—,—,—,—,—,—,—
Choa Chu Kang (Central),2012,9,12,0,—,—,—,—,—,—,—,—
Choa Chu Kang (Central),2012,9,13,0,—,—,—,—,—,—,—,—
Choa Chu Kang (Central),2012,9,14,0,—,—,—,—,—,—,—,—
Choa Chu Kang (Central),2012,9,15,0,—,—,—,—,—,—,—,—
Choa Chu Kang (Central),2012,9,16,0,—,—,—,—,—,—,—,—
Choa Chu Kang (Central),2012,9,17,0,—,—,—,—,—,—,—,—
Choa Chu Kang (Central),2012,9,18,0,—,—,—,—,—,—,—,—
Choa Chu Kang (Central),2012,9,19,0,—,—,—,—,—,—,—,—
Choa Chu Kang (Central),2012,9,20,9,—,—,—,—,—,—,—,—
Choa Chu Kang (Central),2012,9,21,49.2,—,—,—,—,—,—,—,—
Choa Chu Kang (Central),2012,9,22,1.2,—,—,—,—,—,—,—,—
Choa Chu Kang (Central),2012,9,23,0,—,—,—,—,—,—,—,—
Choa Chu Kang (Central),2012,9,24,2.8,—,—,—,—,—,—,—,—
Choa Chu Kang (Central),2012,9,25,13.2,—,—,—,—,—,—,—,—
Choa Chu Kang (Central),2012,9,26,0.8,—,—,—,—,—,—,—,—
Choa Chu Kang (Central),2012,9,27,9.6,—,—,—,—,—,—,—,—
Choa Chu Kang (Central),2012,9,28,0,—,—,—,—,—,—,—,—
Choa Chu Kang (Central),2012,9,29,0.6,—,—,—,—,—,—,—,—
Choa Chu Kang (Central),2012,9,30,1.8,—,—,—,—,—,—,—,—
