Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong Pier,2017,4,1,4.8,3.4,4.6,4.8,—,—,—,—,—
Jurong Pier,2017,4,2,0,0,0,0,—,—,—,—,—
Jurong Pier,2017,4,3,11.8,10.6,10.6,10.6,—,—,—,—,—
Jurong Pier,2017,4,4,11,9.2,10,10.6,—,—,—,—,—
Jurong Pier,2017,4,5,0.4,0.2,0.2,0.2,—,—,—,—,—
Jurong Pier,2017,4,6,0,0,0,0,—,—,—,—,—
Jurong Pier,2017,4,7,32.6,16.2,29.4,30.4,—,—,—,—,—
Jurong Pier,2017,4,8,2,1.6,1.8,2,—,—,—,—,—
Jurong Pier,2017,4,9,0.2,0.2,0.2,0.2,—,—,—,—,—
Jurong Pier,2017,4,10,53.8,50.4,53,53.6,—,—,—,—,—
Jurong Pier,2017,4,11,0,0,0,0,—,—,—,—,—
Jurong Pier,2017,4,12,36.4,18.8,32.6,35,—,—,—,—,—
Jurong Pier,2017,4,13,9.4,3.6,3.8,4,—,—,—,—,—
Jurong Pier,2017,4,14,26.2,24.8,26,26,—,—,—,—,—
Jurong Pier,2017,4,15,57.4,20.2,30.8,52,—,—,—,—,—
Jurong Pier,2017,4,16,0.4,0.4,0.4,0.4,—,—,—,—,—
Jurong Pier,2017,4,17,26.8,25.2,26.8,26.8,—,—,—,—,—
Jurong Pier,2017,4,18,17,7.2,9.6,10.2,—,—,—,—,—
Jurong Pier,2017,4,19,0,0,0,0,—,—,—,—,—
Jurong Pier,2017,4,20,0,0,0,0,—,—,—,—,—
Jurong Pier,2017,4,21,19.2,8.4,13.6,16.8,—,—,—,—,—
Jurong Pier,2017,4,22,0,0,0,0,—,—,—,—,—
Jurong Pier,2017,4,23,0,0,0,0,—,—,—,—,—
Jurong Pier,2017,4,24,10.2,9.8,10,10,—,—,—,—,—
Jurong Pier,2017,4,25,12.2,11.8,12.2,12.2,—,—,—,—,—
Jurong Pier,2017,4,26,5.4,5.2,5.4,5.4,—,—,—,—,—
Jurong Pier,2017,4,27,18.6,15,18,18,—,—,—,—,—
Jurong Pier,2017,4,28,3.2,1.4,2.4,2.6,—,—,—,—,—
Jurong Pier,2017,4,29,2,1.8,1.8,2,—,—,—,—,—
Jurong Pier,2017,4,30,0,0,0,0,—,—,—,—,—
