Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Lower Peirce Reservoir,2018,8,1,1,0.4,0.6,0.8,—,—,—,—,—
Lower Peirce Reservoir,2018,8,2,0,0,0,0,—,—,—,—,—
Lower Peirce Reservoir,2018,8,3,0,0,0,0,—,—,—,—,—
Lower Peirce Reservoir,2018,8,4,0,0,0,0,—,—,—,—,—
Lower Peirce Reservoir,2018,8,5,7.2,4.2,4.6,6.6,—,—,—,—,—
Lower Peirce Reservoir,2018,8,6,0,0,0,0,—,—,—,—,—
Lower Peirce Reservoir,2018,8,7,0,0,0,0,—,—,—,—,—
Lower Peirce Reservoir,2018,8,8,1.4,0.8,0.8,0.8,—,—,—,—,—
Lower Peirce Reservoir,2018,8,9,0,0,0,0,—,—,—,—,—
Lower Peirce Reservoir,2018,8,10,0,0,0,0,—,—,—,—,—
Lower Peirce Reservoir,2018,8,11,0,0,0,0,—,—,—,—,—
Lower Peirce Reservoir,2018,8,12,0,0,0,0,—,—,—,—,—
Lower Peirce Reservoir,2018,8,13,0,0,0,0,—,—,—,—,—
Lower Peirce Reservoir,2018,8,14,1.8,1.8,1.8,1.8,—,—,—,—,—
Lower Peirce Reservoir,2018,8,15,0,0,0,0,—,—,—,—,—
Lower Peirce Reservoir,2018,8,16,0,0,0,0,—,—,—,—,—
Lower Peirce Reservoir,2018,8,17,0,0,0,0,—,—,—,—,—
Lower Peirce Reservoir,2018,8,18,0.4,0.4,0.4,0.4,—,—,—,—,—
Lower Peirce Reservoir,2018,8,19,0,0,0,0,—,—,—,—,—
Lower Peirce Reservoir,2018,8,20,1,0.8,1,1,—,—,—,—,—
Lower Peirce Reservoir,2018,8,21,0,0,0,0,—,—,—,—,—
Lower Peirce Reservoir,2018,8,22,36.4,20.4,22.8,25.8,—,—,—,—,—
Lower Peirce Reservoir,2018,8,23,1,0.5,0.5,0.5,—,—,—,—,—
Lower Peirce Reservoir,2018,8,24,4.5,3.5,3.5,3.5,—,—,—,—,—
Lower Peirce Reservoir,2018,8,25,0,0,0,0,—,—,—,—,—
Lower Peirce Reservoir,2018,8,26,0,0,0,0,—,—,—,—,—
Lower Peirce Reservoir,2018,8,27,0,0,0,0,—,—,—,—,—
Lower Peirce Reservoir,2018,8,28,0,0,0,0,—,—,—,—,—
Lower Peirce Reservoir,2018,8,29,0,0,0,0,—,—,—,—,—
Lower Peirce Reservoir,2018,8,30,0,0,0,0,—,—,—,—,—
Lower Peirce Reservoir,2018,8,31,31.6,29.8,31.6,31.6,—,—,—,—,—
