Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Macritchie Reservoir,2017,2,1,0,0,0,0,—,—,—,—,—
Macritchie Reservoir,2017,2,2,2.6,2.6,2.6,2.6,—,—,—,—,—
Macritchie Reservoir,2017,2,3,17,16.4,16.8,16.8,—,—,—,—,—
Macritchie Reservoir,2017,2,4,8.4,5.4,8.2,8.4,—,—,—,—,—
Macritchie Reservoir,2017,2,5,0,0,0,0,—,—,—,—,—
Macritchie Reservoir,2017,2,6,0,0,0,0,—,—,—,—,—
Macritchie Reservoir,2017,2,7,11,8.2,10.8,10.8,—,—,—,—,—
Macritchie Reservoir,2017,2,8,38.2,23.8,30.4,32,—,—,—,—,—
Macritchie Reservoir,2017,2,9,0,0,0,0,—,—,—,—,—
Macritchie Reservoir,2017,2,10,0,0,0,0,—,—,—,—,—
Macritchie Reservoir,2017,2,11,0,0,0,0,—,—,—,—,—
Macritchie Reservoir,2017,2,12,2,1.6,1.6,1.8,—,—,—,—,—
Macritchie Reservoir,2017,2,13,1,0.8,0.8,0.8,—,—,—,—,—
Macritchie Reservoir,2017,2,14,3.4,1.8,2,2.4,—,—,—,—,—
Macritchie Reservoir,2017,2,15,7.2,1.8,2.2,2.4,—,—,—,—,—
Macritchie Reservoir,2017,2,16,0,0,0,0,—,—,—,—,—
Macritchie Reservoir,2017,2,17,0,0,0,0,—,—,—,—,—
Macritchie Reservoir,2017,2,18,0,0,0,0,—,—,—,—,—
Macritchie Reservoir,2017,2,19,0.2,0.2,0.2,0.2,—,—,—,—,—
Macritchie Reservoir,2017,2,20,0,0,0,0,—,—,—,—,—
Macritchie Reservoir,2017,2,21,3.8,3.8,3.8,3.8,—,—,—,—,—
Macritchie Reservoir,2017,2,22,0,0,0,0,—,—,—,—,—
Macritchie Reservoir,2017,2,23,12.8,6.6,6.8,8.6,—,—,—,—,—
Macritchie Reservoir,2017,2,24,20,4.6,6.8,12.2,—,—,—,—,—
Macritchie Reservoir,2017,2,25,15.4,15,15,15,—,—,—,—,—
Macritchie Reservoir,2017,2,26,0,0,0,0,—,—,—,—,—
Macritchie Reservoir,2017,2,27,0,0,0,0,—,—,—,—,—
Macritchie Reservoir,2017,2,28,11.4,8.6,8.6,8.6,—,—,—,—,—
