Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Choa Chu Kang (Central),2017,2,1,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2017,2,2,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2017,2,3,10.6,5.8,5.8,10,—,—,—,—,—
Choa Chu Kang (Central),2017,2,4,10.2,7.6,8.2,9.8,—,—,—,—,—
Choa Chu Kang (Central),2017,2,5,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2017,2,6,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2017,2,7,9.8,9.4,9.4,9.4,—,—,—,—,—
Choa Chu Kang (Central),2017,2,8,72.4,32.6,34,45.6,—,—,—,—,—
Choa Chu Kang (Central),2017,2,9,0.2,0.2,0.2,0.2,—,—,—,—,—
Choa Chu Kang (Central),2017,2,10,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2017,2,11,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2017,2,12,1.6,1.2,1.2,1.4,—,—,—,—,—
Choa Chu Kang (Central),2017,2,13,0.6,0.4,0.4,0.4,—,—,—,—,—
Choa Chu Kang (Central),2017,2,14,2.6,1.8,1.8,2.6,—,—,—,—,—
Choa Chu Kang (Central),2017,2,15,2.4,0.6,1.2,1.6,—,—,—,—,—
Choa Chu Kang (Central),2017,2,16,0.4,0.4,0.4,0.4,—,—,—,—,—
Choa Chu Kang (Central),2017,2,17,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2017,2,18,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2017,2,19,1.8,1.4,1.6,1.8,—,—,—,—,—
Choa Chu Kang (Central),2017,2,20,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2017,2,21,46.8,41.4,46.8,46.8,—,—,—,—,—
Choa Chu Kang (Central),2017,2,22,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2017,2,23,7.2,5,6.8,7.2,—,—,—,—,—
Choa Chu Kang (Central),2017,2,24,7.2,1.4,2.2,3.8,—,—,—,—,—
Choa Chu Kang (Central),2017,2,25,0.4,0.4,0.4,0.4,—,—,—,—,—
Choa Chu Kang (Central),2017,2,26,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2017,2,27,0.6,0.6,0.6,0.6,—,—,—,—,—
Choa Chu Kang (Central),2017,2,28,20.4,10.8,10.8,11,—,—,—,—,—
