Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Upper Peirce Reservoir,2018,8,1,0.8,0.4,0.6,0.6,—,—,—,—,—
Upper Peirce Reservoir,2018,8,2,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2018,8,3,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2018,8,4,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2018,8,5,5.2,2.6,3,4.8,—,—,—,—,—
Upper Peirce Reservoir,2018,8,6,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2018,8,7,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2018,8,8,2.4,1.8,1.8,2,—,—,—,—,—
Upper Peirce Reservoir,2018,8,9,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2018,8,10,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2018,8,11,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2018,8,12,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2018,8,13,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2018,8,14,7.2,7.2,7.2,7.2,—,—,—,—,—
Upper Peirce Reservoir,2018,8,15,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2018,8,16,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2018,8,17,0.2,0.2,0.2,0.2,—,—,—,—,—
Upper Peirce Reservoir,2018,8,18,0.6,0.6,0.6,0.6,—,—,—,—,—
Upper Peirce Reservoir,2018,8,19,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2018,8,20,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2018,8,21,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2018,8,22,25.4,15.4,18.4,19,—,—,—,—,—
Upper Peirce Reservoir,2018,8,23,0.2,0.2,0.2,0.2,—,—,—,—,—
Upper Peirce Reservoir,2018,8,24,8.4,4.4,6.2,6.8,—,—,—,—,—
Upper Peirce Reservoir,2018,8,25,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2018,8,26,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2018,8,27,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2018,8,28,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2018,8,29,0.2,0.2,0.2,0.2,—,—,—,—,—
Upper Peirce Reservoir,2018,8,30,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2018,8,31,34.8,26,34.4,34.6,—,—,—,—,—
