Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Somerset (Road),2016,10,1,0.6,0.6,0.6,0.6,—,—,—,—,—
Somerset (Road),2016,10,2,0,0,0,0,—,—,—,—,—
Somerset (Road),2016,10,3,11.6,8.4,10.2,10.6,—,—,—,—,—
Somerset (Road),2016,10,4,0,0,0,0,—,—,—,—,—
Somerset (Road),2016,10,5,0,0,0,0,—,—,—,—,—
Somerset (Road),2016,10,6,8.4,7.4,8.2,8.4,—,—,—,—,—
Somerset (Road),2016,10,7,45,22.4,29.8,32.8,—,—,—,—,—
Somerset (Road),2016,10,8,0.2,0.2,0.2,0.2,—,—,—,—,—
Somerset (Road),2016,10,9,16.8,16.8,16.8,16.8,—,—,—,—,—
Somerset (Road),2016,10,10,0,0,0,0,—,—,—,—,—
Somerset (Road),2016,10,11,0,0,0,0,—,—,—,—,—
Somerset (Road),2016,10,12,0,0,0,0,—,—,—,—,—
Somerset (Road),2016,10,13,1,1,1,1,—,—,—,—,—
Somerset (Road),2016,10,14,54.6,43.8,49.4,50.2,—,—,—,—,—
Somerset (Road),2016,10,15,0,0,0,0,—,—,—,—,—
Somerset (Road),2016,10,16,10.6,8.2,8.6,9.4,—,—,—,—,—
Somerset (Road),2016,10,17,0,0,0,0,—,—,—,—,—
Somerset (Road),2016,10,18,0,0,0,0,—,—,—,—,—
Somerset (Road),2016,10,19,13.6,12.4,13,13,—,—,—,—,—
Somerset (Road),2016,10,20,0,0,0,0,—,—,—,—,—
Somerset (Road),2016,10,21,5,4.8,5,5,—,—,—,—,—
Somerset (Road),2016,10,22,0.2,0.2,0.2,0.2,—,—,—,—,—
Somerset (Road),2016,10,23,0.6,0.4,0.6,0.6,—,—,—,—,—
Somerset (Road),2016,10,24,20.4,18.8,19.4,19.4,—,—,—,—,—
Somerset (Road),2016,10,25,20.4,13.2,15.6,17,—,—,—,—,—
Somerset (Road),2016,10,26,1.4,0.8,1.2,1.2,—,—,—,—,—
Somerset (Road),2016,10,27,10.2,8.8,9,9.2,—,—,—,—,—
Somerset (Road),2016,10,28,0.6,0.4,0.6,0.6,—,—,—,—,—
Somerset (Road),2016,10,29,33,17.4,23.2,24.6,—,—,—,—,—
Somerset (Road),2016,10,30,1.2,1,1.2,1.2,—,—,—,—,—
Somerset (Road),2016,10,31,0,0,0,0,—,—,—,—,—
