Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Ulu Pandan,2017,3,1,34.4,15.4,16,16,—,—,—,—,—
Ulu Pandan,2017,3,2,0.8,0.8,0.8,0.8,—,—,—,—,—
Ulu Pandan,2017,3,3,29.8,12.6,16.6,16.6,—,—,—,—,—
Ulu Pandan,2017,3,4,0.4,0.2,0.2,0.2,—,—,—,—,—
Ulu Pandan,2017,3,5,13,12.2,12.8,13,—,—,—,—,—
Ulu Pandan,2017,3,6,2,2,2,2,—,—,—,—,—
Ulu Pandan,2017,3,7,1.4,1.4,1.4,1.4,—,—,—,—,—
Ulu Pandan,2017,3,8,2.6,1.4,1.8,2.6,—,—,—,—,—
Ulu Pandan,2017,3,9,0,0,0,0,—,—,—,—,—
Ulu Pandan,2017,3,10,0,0,0,0,—,—,—,—,—
Ulu Pandan,2017,3,11,6.6,3.8,4.4,6.6,—,—,—,—,—
Ulu Pandan,2017,3,12,12.4,5.4,8.2,12,—,—,—,—,—
Ulu Pandan,2017,3,13,0.2,0.2,0.2,0.2,—,—,—,—,—
Ulu Pandan,2017,3,14,0,0,0,0,—,—,—,—,—
Ulu Pandan,2017,3,15,0,0,0,0,—,—,—,—,—
Ulu Pandan,2017,3,16,0,0,0,0,—,—,—,—,—
Ulu Pandan,2017,3,17,2,2,2,2,—,—,—,—,—
Ulu Pandan,2017,3,18,30.8,22.8,30.8,30.8,—,—,—,—,—
Ulu Pandan,2017,3,19,0,0,0,0,—,—,—,—,—
Ulu Pandan,2017,3,20,6,2.4,3.4,5.4,—,—,—,—,—
Ulu Pandan,2017,3,21,0,0,0,0,—,—,—,—,—
Ulu Pandan,2017,3,22,1,0.8,0.8,0.8,—,—,—,—,—
Ulu Pandan,2017,3,23,0,0,0,0,—,—,—,—,—
Ulu Pandan,2017,3,24,0,0,0,0,—,—,—,—,—
Ulu Pandan,2017,3,25,7.6,4.4,7.4,7.6,—,—,—,—,—
Ulu Pandan,2017,3,26,0,0,0,0,—,—,—,—,—
Ulu Pandan,2017,3,27,0,0,0,0,—,—,—,—,—
Ulu Pandan,2017,3,28,0.4,0.2,0.2,0.2,—,—,—,—,—
Ulu Pandan,2017,3,29,34.8,18.4,19.2,19.2,—,—,—,—,—
Ulu Pandan,2017,3,30,7.8,3,3.2,4.4,—,—,—,—,—
Ulu Pandan,2017,3,31,0.4,0.2,0.2,0.2,—,—,—,—,—
