Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong Pier,2016,3,1,0,0,0,0,—,—,—,—,—
Jurong Pier,2016,3,2,0,0,0,0,—,—,—,—,—
Jurong Pier,2016,3,3,0,0,0,0,—,—,—,—,—
Jurong Pier,2016,3,4,9,6.5,7,8.5,—,—,—,—,—
Jurong Pier,2016,3,5,0,0,0,0,—,—,—,—,—
Jurong Pier,2016,3,6,0,0,0,0,—,—,—,—,—
Jurong Pier,2016,3,7,0.2,0.2,0.2,0.2,—,—,—,—,—
Jurong Pier,2016,3,8,10.5,7.5,9,9,—,—,—,—,—
Jurong Pier,2016,3,9,0,0,0,0,—,—,—,—,—
Jurong Pier,2016,3,10,6.6,2.6,3,3,—,—,—,—,—
Jurong Pier,2016,3,11,0,0,0,0,—,—,—,—,—
Jurong Pier,2016,3,12,0,0,0,0,—,—,—,—,—
Jurong Pier,2016,3,13,35.4,27.6,27.8,30.2,—,—,—,—,—
Jurong Pier,2016,3,14,30.2,14,23.6,26.2,—,—,—,—,—
Jurong Pier,2016,3,15,0,0,0,0,—,—,—,—,—
Jurong Pier,2016,3,16,0,0,0,0,—,—,—,—,—
Jurong Pier,2016,3,17,7.8,6.4,7.8,7.8,—,—,—,—,—
Jurong Pier,2016,3,18,0,0,0,0,—,—,—,—,—
Jurong Pier,2016,3,19,0,0,0,0,—,—,—,—,—
Jurong Pier,2016,3,20,1.6,1.4,1.4,1.4,—,—,—,—,—
Jurong Pier,2016,3,21,2,2,2,2,—,—,—,—,—
Jurong Pier,2016,3,22,0,0,0,0,—,—,—,—,—
Jurong Pier,2016,3,23,0,0,0,0,—,—,—,—,—
Jurong Pier,2016,3,24,11.8,7.8,11.8,11.8,—,—,—,—,—
Jurong Pier,2016,3,25,0,0,0,0,—,—,—,—,—
Jurong Pier,2016,3,26,0,0,0,0,—,—,—,—,—
Jurong Pier,2016,3,27,0,0,0,0,—,—,—,—,—
Jurong Pier,2016,3,28,0,0,0,0,—,—,—,—,—
Jurong Pier,2016,3,29,0,0,0,0,—,—,—,—,—
Jurong Pier,2016,3,30,0,0,0,0,—,—,—,—,—
Jurong Pier,2016,3,31,0,0,0,0,—,—,—,—,—
