Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Punggol,2017,5,1,0,0,0,0,—,—,—,—,—
Punggol,2017,5,2,10.2,7,9.8,10.2,—,—,—,—,—
Punggol,2017,5,3,0,0,0,0,—,—,—,—,—
Punggol,2017,5,4,0.2,0.2,0.2,0.2,—,—,—,—,—
Punggol,2017,5,5,24.8,22.4,24.8,24.8,—,—,—,—,—
Punggol,2017,5,6,0,0,0,0,—,—,—,—,—
Punggol,2017,5,7,0,0,0,0,—,—,—,—,—
Punggol,2017,5,8,0,0,0,0,—,—,—,—,—
Punggol,2017,5,9,0,0,0,0,—,—,—,—,—
Punggol,2017,5,10,3.4,1,1.6,2.8,—,—,—,—,—
Punggol,2017,5,11,0,0,0,0,—,—,—,—,—
Punggol,2017,5,12,0,0,0,0,—,—,—,—,—
Punggol,2017,5,13,10.4,8,8,8,—,—,—,—,—
Punggol,2017,5,14,0,0,0,0,—,—,—,—,—
Punggol,2017,5,15,16.8,9.6,14.4,16.4,—,—,—,—,—
Punggol,2017,5,16,0.2,0.2,0.2,0.2,—,—,—,—,—
Punggol,2017,5,17,0,0,0,0,—,—,—,—,—
Punggol,2017,5,18,0.8,0.8,0.8,0.8,—,—,—,—,—
Punggol,2017,5,19,0,0,0,0,—,—,—,—,—
Punggol,2017,5,20,0,0,0,0,—,—,—,—,—
Punggol,2017,5,21,16.4,8.2,10.4,11.6,—,—,—,—,—
Punggol,2017,5,22,11,6.4,9.4,10.8,—,—,—,—,—
Punggol,2017,5,23,0,0,0,0,—,—,—,—,—
Punggol,2017,5,24,17.6,8,11.6,12.6,—,—,—,—,—
Punggol,2017,5,25,0.2,0.2,0.2,0.2,—,—,—,—,—
Punggol,2017,5,26,28,14.4,17.8,22.6,—,—,—,—,—
Punggol,2017,5,27,0,0,0,0,—,—,—,—,—
Punggol,2017,5,28,0.2,0.2,0.2,0.2,—,—,—,—,—
Punggol,2017,5,29,0,0,0,0,—,—,—,—,—
Punggol,2017,5,30,33.8,14.2,18.6,29.8,—,—,—,—,—
Punggol,2017,5,31,38,26.6,36.8,38.2,—,—,—,—,—
