Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Lower Peirce Reservoir,2019,12,1,39,21.4,22.8,22.8,—,—,—,—,—
Lower Peirce Reservoir,2019,12,2,69.2,51.4,59.8,63.6,—,—,—,—,—
Lower Peirce Reservoir,2019,12,3,0.2,0.2,0.2,0.2,—,—,—,—,—
Lower Peirce Reservoir,2019,12,4,0,0,0,0,—,—,—,—,—
Lower Peirce Reservoir,2019,12,5,0,0,0,0,—,—,—,—,—
Lower Peirce Reservoir,2019,12,6,0,0,0,0,—,—,—,—,—
Lower Peirce Reservoir,2019,12,7,0,0,0,0,—,—,—,—,—
Lower Peirce Reservoir,2019,12,8,0,0,0,0,—,—,—,—,—
Lower Peirce Reservoir,2019,12,9,34,8,13.6,19.4,—,—,—,—,—
Lower Peirce Reservoir,2019,12,10,8.8,1.8,3.2,4.4,—,—,—,—,—
Lower Peirce Reservoir,2019,12,11,33.2,9.4,14.6,18.4,—,—,—,—,—
Lower Peirce Reservoir,2019,12,12,0.6,0.2,0.4,0.4,—,—,—,—,—
Lower Peirce Reservoir,2019,12,13,25,11.2,11.4,11.8,—,—,—,—,—
Lower Peirce Reservoir,2019,12,14,36.8,3.6,7,12.6,—,—,—,—,—
Lower Peirce Reservoir,2019,12,15,48.6,21.2,27.8,30,—,—,—,—,—
Lower Peirce Reservoir,2019,12,16,0,0,0,0,—,—,—,—,—
Lower Peirce Reservoir,2019,12,17,4.8,1,1.2,2.2,—,—,—,—,—
Lower Peirce Reservoir,2019,12,18,19.4,17.4,19.2,19.4,—,—,—,—,—
Lower Peirce Reservoir,2019,12,19,0.2,0.2,0.2,0.2,—,—,—,—,—
Lower Peirce Reservoir,2019,12,20,0,0,0,0,—,—,—,—,—
Lower Peirce Reservoir,2019,12,21,5,4.2,4.2,4.8,—,—,—,—,—
Lower Peirce Reservoir,2019,12,22,0,0,0,0,—,—,—,—,—
Lower Peirce Reservoir,2019,12,23,10,8.6,9.6,9.8,—,—,—,—,—
Lower Peirce Reservoir,2019,12,24,1.4,1.4,1.4,1.4,—,—,—,—,—
Lower Peirce Reservoir,2019,12,25,0,0,0,0,—,—,—,—,—
Lower Peirce Reservoir,2019,12,26,0,0,0,0,—,—,—,—,—
Lower Peirce Reservoir,2019,12,27,0,0,0,0,—,—,—,—,—
Lower Peirce Reservoir,2019,12,28,0,0,0,0,—,—,—,—,—
Lower Peirce Reservoir,2019,12,29,0.2,0.2,0.2,0.2,—,—,—,—,—
Lower Peirce Reservoir,2019,12,30,0,0,0,0,—,—,—,—,—
Lower Peirce Reservoir,2019,12,31,0,0,0,0,—,—,—,—,—
