Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Lower Peirce Reservoir,2013,5,1,0,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2013,5,2,5,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2013,5,3,0.6,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2013,5,4,0,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2013,5,5,80.6,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2013,5,6,10.2,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2013,5,7,36.4,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2013,5,8,7.4,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2013,5,9,5,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2013,5,10,8,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2013,5,11,0.2,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2013,5,12,0,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2013,5,13,0,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2013,5,14,24,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2013,5,15,22.4,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2013,5,16,1.8,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2013,5,17,0,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2013,5,18,4.2,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2013,5,19,0,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2013,5,20,0,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2013,5,21,22.4,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2013,5,22,2.4,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2013,5,23,2,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2013,5,24,35.2,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2013,5,25,0,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2013,5,26,2.2,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2013,5,27,0,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2013,5,28,0,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2013,5,29,0.8,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2013,5,30,1,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2013,5,31,37.6,—,—,—,—,—,—,—,—
