Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Upper Thomson,2013,10,1,19.4,—,—,—,—,—,—,—,—
Upper Thomson,2013,10,2,2,—,—,—,—,—,—,—,—
Upper Thomson,2013,10,3,0,—,—,—,—,—,—,—,—
Upper Thomson,2013,10,4,9.4,—,—,—,—,—,—,—,—
Upper Thomson,2013,10,5,4.4,—,—,—,—,—,—,—,—
Upper Thomson,2013,10,6,1.6,—,—,—,—,—,—,—,—
Upper Thomson,2013,10,7,0.6,—,—,—,—,—,—,—,—
Upper Thomson,2013,10,8,45.2,—,—,—,—,—,—,—,—
Upper Thomson,2013,10,9,0,—,—,—,—,—,—,—,—
Upper Thomson,2013,10,10,3.2,—,—,—,—,—,—,—,—
Upper Thomson,2013,10,11,3.6,—,—,—,—,—,—,—,—
Upper Thomson,2013,10,12,0,—,—,—,—,—,—,—,—
Upper Thomson,2013,10,13,24.6,—,—,—,—,—,—,—,—
Upper Thomson,2013,10,14,23,—,—,—,—,—,—,—,—
Upper Thomson,2013,10,15,4.2,—,—,—,—,—,—,—,—
Upper Thomson,2013,10,16,0,—,—,—,—,—,—,—,—
Upper Thomson,2013,10,17,1.4,—,—,—,—,—,—,—,—
Upper Thomson,2013,10,18,21,—,—,—,—,—,—,—,—
Upper Thomson,2013,10,19,19,—,—,—,—,—,—,—,—
Upper Thomson,2013,10,20,45,—,—,—,—,—,—,—,—
Upper Thomson,2013,10,21,13.6,—,—,—,—,—,—,—,—
Upper Thomson,2013,10,22,0.2,—,—,—,—,—,—,—,—
Upper Thomson,2013,10,23,0,—,—,—,—,—,—,—,—
Upper Thomson,2013,10,24,0,—,—,—,—,—,—,—,—
Upper Thomson,2013,10,25,0.2,—,—,—,—,—,—,—,—
Upper Thomson,2013,10,26,24,—,—,—,—,—,—,—,—
Upper Thomson,2013,10,27,0.2,—,—,—,—,—,—,—,—
Upper Thomson,2013,10,28,8.4,—,—,—,—,—,—,—,—
Upper Thomson,2013,10,29,0,—,—,—,—,—,—,—,—
Upper Thomson,2013,10,30,10,—,—,—,—,—,—,—,—
Upper Thomson,2013,10,31,32,—,—,—,—,—,—,—,—
