Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Toa Payoh,2013,9,1,0,—,—,—,—,—,—,—,—
Toa Payoh,2013,9,2,11.2,—,—,—,—,—,—,—,—
Toa Payoh,2013,9,3,18.8,—,—,—,—,—,—,—,—
Toa Payoh,2013,9,4,6.6,—,—,—,—,—,—,—,—
Toa Payoh,2013,9,5,43.2,—,—,—,—,—,—,—,—
Toa Payoh,2013,9,6,24,—,—,—,—,—,—,—,—
Toa Payoh,2013,9,7,24.2,—,—,—,—,—,—,—,—
Toa Payoh,2013,9,8,39.6,—,—,—,—,—,—,—,—
Toa Payoh,2013,9,9,3,—,—,—,—,—,—,—,—
Toa Payoh,2013,9,10,21,—,—,—,—,—,—,—,—
Toa Payoh,2013,9,11,1.6,—,—,—,—,—,—,—,—
Toa Payoh,2013,9,12,0,—,—,—,—,—,—,—,—
Toa Payoh,2013,9,13,0,—,—,—,—,—,—,—,—
Toa Payoh,2013,9,14,0.2,—,—,—,—,—,—,—,—
Toa Payoh,2013,9,15,17.2,—,—,—,—,—,—,—,—
Toa Payoh,2013,9,16,0,—,—,—,—,—,—,—,—
Toa Payoh,2013,9,17,0,—,—,—,—,—,—,—,—
Toa Payoh,2013,9,18,0,—,—,—,—,—,—,—,—
Toa Payoh,2013,9,19,0,—,—,—,—,—,—,—,—
Toa Payoh,2013,9,20,0,—,—,—,—,—,—,—,—
Toa Payoh,2013,9,21,0,—,—,—,—,—,—,—,—
Toa Payoh,2013,9,22,0,—,—,—,—,—,—,—,—
Toa Payoh,2013,9,23,0,—,—,—,—,—,—,—,—
Toa Payoh,2013,9,24,0,—,—,—,—,—,—,—,—
Toa Payoh,2013,9,25,55.2,—,—,—,—,—,—,—,—
Toa Payoh,2013,9,26,10.4,—,—,—,—,—,—,—,—
Toa Payoh,2013,9,27,0,—,—,—,—,—,—,—,—
Toa Payoh,2013,9,28,0,—,—,—,—,—,—,—,—
Toa Payoh,2013,9,29,49.2,—,—,—,—,—,—,—,—
Toa Payoh,2013,9,30,4.4,—,—,—,—,—,—,—,—
