Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tuas,2018,4,1,8.8,8.4,8.8,8.8,—,—,—,—,—
Tuas,2018,4,2,12,6.8,6.8,11.6,—,—,—,—,—
Tuas,2018,4,3,0,0,0,0,—,—,—,—,—
Tuas,2018,4,4,0,0,0,0,—,—,—,—,—
Tuas,2018,4,5,0,0,0,0,—,—,—,—,—
Tuas,2018,4,6,0,0,0,0,—,—,—,—,—
Tuas,2018,4,7,24.6,9.6,10.4,12.6,—,—,—,—,—
Tuas,2018,4,8,11,8.6,11,11,—,—,—,—,—
Tuas,2018,4,9,0,0,0,0,—,—,—,—,—
Tuas,2018,4,10,0,0,0,0,—,—,—,—,—
Tuas,2018,4,11,0,0,0,0,—,—,—,—,—
Tuas,2018,4,12,2,1.6,1.8,2,—,—,—,—,—
Tuas,2018,4,13,3.6,3.6,3.6,3.6,—,—,—,—,—
Tuas,2018,4,14,26.2,13.6,16.2,20.4,—,—,—,—,—
Tuas,2018,4,15,2.2,1.2,1.2,1.2,—,—,—,—,—
Tuas,2018,4,16,1.4,0.8,0.8,1.2,—,—,—,—,—
Tuas,2018,4,17,35.4,22.4,33.8,35.2,—,—,—,—,—
Tuas,2018,4,18,2.4,2.4,2.4,2.4,—,—,—,—,—
Tuas,2018,4,19,1.8,1.4,1.4,1.8,—,—,—,—,—
Tuas,2018,4,20,39.4,22.8,37.4,39.2,—,—,—,—,—
Tuas,2018,4,21,4.2,3,3.8,3.8,—,—,—,—,—
Tuas,2018,4,22,0.2,0.2,0.2,0.2,—,—,—,—,—
Tuas,2018,4,23,0.8,0.8,0.8,0.8,—,—,—,—,—
Tuas,2018,4,24,0,0,0,0,—,—,—,—,—
Tuas,2018,4,25,0,0,0,0,—,—,—,—,—
Tuas,2018,4,26,0,0,0,0,—,—,—,—,—
Tuas,2018,4,27,7.4,2.2,3.6,5,—,—,—,—,—
Tuas,2018,4,28,0.2,0.2,0.2,0.2,—,—,—,—,—
Tuas,2018,4,29,0,0,0,0,—,—,—,—,—
Tuas,2018,4,30,1.4,1.2,1.2,1.4,—,—,—,—,—
