Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tanjong Katong,2017,8,1,0,0,0,0,—,—,—,—,—
Tanjong Katong,2017,8,2,0,0,0,0,—,—,—,—,—
Tanjong Katong,2017,8,3,0,0,0,0,—,—,—,—,—
Tanjong Katong,2017,8,4,0,0,0,0,—,—,—,—,—
Tanjong Katong,2017,8,5,0,0,0,0,—,—,—,—,—
Tanjong Katong,2017,8,6,3,1.4,1.4,2.6,—,—,—,—,—
Tanjong Katong,2017,8,7,0.2,0.2,0.2,0.2,—,—,—,—,—
Tanjong Katong,2017,8,8,1.4,0.8,1,1,—,—,—,—,—
Tanjong Katong,2017,8,9,1.8,1.2,1.4,1.4,—,—,—,—,—
Tanjong Katong,2017,8,10,0,0,0,0,—,—,—,—,—
Tanjong Katong,2017,8,11,2.6,2,2,2,—,—,—,—,—
Tanjong Katong,2017,8,12,1.2,0.4,0.8,1,—,—,—,—,—
Tanjong Katong,2017,8,13,0.4,0.2,0.2,0.2,—,—,—,—,—
Tanjong Katong,2017,8,14,1.8,1.8,1.8,1.8,—,—,—,—,—
Tanjong Katong,2017,8,15,0,0,0,0,—,—,—,—,—
Tanjong Katong,2017,8,16,0,0,0,0,—,—,—,—,—
Tanjong Katong,2017,8,17,48.6,24.8,37,39.8,—,—,—,—,—
Tanjong Katong,2017,8,18,7,5.4,7,7,—,—,—,—,—
Tanjong Katong,2017,8,19,2.2,1.6,1.8,1.8,—,—,—,—,—
Tanjong Katong,2017,8,20,1.2,1.2,1.2,1.2,—,—,—,—,—
Tanjong Katong,2017,8,21,0.2,0.2,0.2,0.2,—,—,—,—,—
Tanjong Katong,2017,8,22,4.6,4.6,4.6,4.6,—,—,—,—,—
Tanjong Katong,2017,8,23,0,0,0,0,—,—,—,—,—
Tanjong Katong,2017,8,24,0,0,0,0,—,—,—,—,—
Tanjong Katong,2017,8,25,0.4,0.2,0.2,0.4,—,—,—,—,—
Tanjong Katong,2017,8,26,0,0,0,0,—,—,—,—,—
Tanjong Katong,2017,8,27,0.8,0.6,0.6,0.6,—,—,—,—,—
Tanjong Katong,2017,8,28,0,0,0,0,—,—,—,—,—
Tanjong Katong,2017,8,29,1.2,0.8,1.2,1.2,—,—,—,—,—
Tanjong Katong,2017,8,30,5.2,4.6,5.2,5.2,—,—,—,—,—
Tanjong Katong,2017,8,31,0,0,0,0,—,—,—,—,—
