Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Pasir Ris (Central),2016,12,1,16,6.4,8.8,10.2,—,—,—,—,—
Pasir Ris (Central),2016,12,2,1.4,0.8,1.2,1.4,—,—,—,—,—
Pasir Ris (Central),2016,12,3,3.6,2,2,2,—,—,—,—,—
Pasir Ris (Central),2016,12,4,3,2.6,3,3,—,—,—,—,—
Pasir Ris (Central),2016,12,5,2.2,1.6,2,2.2,—,—,—,—,—
Pasir Ris (Central),2016,12,6,26.2,22.4,22.6,22.6,—,—,—,—,—
Pasir Ris (Central),2016,12,7,2.2,1.6,1.8,2,—,—,—,—,—
Pasir Ris (Central),2016,12,8,0.4,0.4,0.4,0.4,—,—,—,—,—
Pasir Ris (Central),2016,12,9,11.2,7,7.6,8,—,—,—,—,—
Pasir Ris (Central),2016,12,10,1.6,1,1.6,1.6,—,—,—,—,—
Pasir Ris (Central),2016,12,11,7.8,6.6,7.2,7.4,—,—,—,—,—
Pasir Ris (Central),2016,12,12,0,0,0,0,—,—,—,—,—
Pasir Ris (Central),2016,12,13,0,0,0,0,—,—,—,—,—
Pasir Ris (Central),2016,12,14,0.2,0.2,0.2,0.2,—,—,—,—,—
Pasir Ris (Central),2016,12,15,0,0,0,0,—,—,—,—,—
Pasir Ris (Central),2016,12,16,0.2,0.2,0.2,0.2,—,—,—,—,—
Pasir Ris (Central),2016,12,17,27.4,19.8,21.2,21.4,—,—,—,—,—
Pasir Ris (Central),2016,12,18,5.2,3.4,5,5.2,—,—,—,—,—
Pasir Ris (Central),2016,12,19,3.8,1.8,1.8,1.8,—,—,—,—,—
Pasir Ris (Central),2016,12,20,0,0,0,0,—,—,—,—,—
Pasir Ris (Central),2016,12,21,3.2,3.2,3.2,3.2,—,—,—,—,—
Pasir Ris (Central),2016,12,22,23,15.8,20.2,21.4,—,—,—,—,—
Pasir Ris (Central),2016,12,23,7,3.8,4.8,6.4,—,—,—,—,—
Pasir Ris (Central),2016,12,24,39,11.8,22.2,34.2,—,—,—,—,—
Pasir Ris (Central),2016,12,25,5.2,1.4,2.6,3,—,—,—,—,—
Pasir Ris (Central),2016,12,26,0,0,0,0,—,—,—,—,—
Pasir Ris (Central),2016,12,27,3.2,2.6,3,3,—,—,—,—,—
Pasir Ris (Central),2016,12,28,4,1,1,1.6,—,—,—,—,—
Pasir Ris (Central),2016,12,29,0,0,0,0,—,—,—,—,—
Pasir Ris (Central),2016,12,30,2.6,2.6,2.6,2.6,—,—,—,—,—
Pasir Ris (Central),2016,12,31,0,0,0,0,—,—,—,—,—
