Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Yishun,2016,11,1,24.2,11.6,15.8,18.6,—,—,—,—,—
Yishun,2016,11,2,21.6,17.4,20.8,21.6,—,—,—,—,—
Yishun,2016,11,3,11.6,6.2,8.6,11.2,—,—,—,—,—
Yishun,2016,11,4,0.4,0.4,0.4,0.4,—,—,—,—,—
Yishun,2016,11,5,3,0.8,1.2,1.8,—,—,—,—,—
Yishun,2016,11,6,0.6,0.6,0.6,0.6,—,—,—,—,—
Yishun,2016,11,7,2.4,0.8,1.4,1.8,—,—,—,—,—
Yishun,2016,11,8,0,0,0,0,—,—,—,—,—
Yishun,2016,11,9,7,6.8,7,7,—,—,—,—,—
Yishun,2016,11,10,29.6,28.4,29.2,29.2,—,—,—,—,—
Yishun,2016,11,11,5.8,4.8,5.6,5.6,—,—,—,—,—
Yishun,2016,11,12,0.4,0.4,0.4,0.4,—,—,—,—,—
Yishun,2016,11,13,0,0,0,0,—,—,—,—,—
Yishun,2016,11,14,16.8,4,6.6,9.6,—,—,—,—,—
Yishun,2016,11,15,1.8,1.8,1.8,1.8,—,—,—,—,—
Yishun,2016,11,16,2,0.8,1.2,2,—,—,—,—,—
Yishun,2016,11,17,6.8,6.8,6.8,6.8,—,—,—,—,—
Yishun,2016,11,18,13,10.8,12.6,12.6,—,—,—,—,—
Yishun,2016,11,19,5.8,5,5.2,5.2,—,—,—,—,—
Yishun,2016,11,20,0.8,0.6,0.6,0.6,—,—,—,—,—
Yishun,2016,11,21,2.8,2.8,2.8,2.8,—,—,—,—,—
Yishun,2016,11,22,1.6,1.6,1.6,1.6,—,—,—,—,—
Yishun,2016,11,23,0.2,0.2,0.2,0.2,—,—,—,—,—
Yishun,2016,11,24,0,0,0,0,—,—,—,—,—
Yishun,2016,11,25,8,2.6,3.8,6.4,—,—,—,—,—
Yishun,2016,11,26,10.8,9.8,10,10,—,—,—,—,—
Yishun,2016,11,27,0,0,0,0,—,—,—,—,—
Yishun,2016,11,28,0,0,0,0,—,—,—,—,—
Yishun,2016,11,29,0.2,0.2,0.2,0.2,—,—,—,—,—
Yishun,2016,11,30,0,0,0,0,—,—,—,—,—
