Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Lower Peirce Reservoir,2012,4,1,13.2,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,4,2,2.2,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,4,3,13.8,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,4,4,2,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,4,5,4.8,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,4,6,35.6,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,4,7,4.6,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,4,8,1.2,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,4,9,27.8,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,4,10,100,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,4,11,2.4,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,4,12,1.2,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,4,13,0,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,4,14,21.4,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,4,15,0,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,4,16,2.8,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,4,17,0,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,4,18,0,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,4,19,18.4,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,4,20,12,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,4,21,15.4,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,4,22,0.2,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,4,23,0.2,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,4,24,0.6,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,4,25,0,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,4,26,0.6,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,4,27,0,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,4,28,5.2,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,4,29,0,—,—,—,—,—,—,—,—
Lower Peirce Reservoir,2012,4,30,2.2,—,—,—,—,—,—,—,—
