Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Lower Peirce Reservoir,2014,6,1,4.2,3,3,3.6,—,—,—,—,—
Lower Peirce Reservoir,2014,6,2,7,6.8,6.8,6.8,—,—,—,—,—
Lower Peirce Reservoir,2014,6,3,0,0,0,0,—,—,—,—,—
Lower Peirce Reservoir,2014,6,4,2.8,1,1.8,1.8,—,—,—,—,—
Lower Peirce Reservoir,2014,6,5,27.2,19.4,23.2,23.6,—,—,—,—,—
Lower Peirce Reservoir,2014,6,6,46.6,30.8,36.4,44,—,—,—,—,—
Lower Peirce Reservoir,2014,6,7,0.2,0.2,0.2,0.2,—,—,—,—,—
Lower Peirce Reservoir,2014,6,8,0,0,0,0,—,—,—,—,—
Lower Peirce Reservoir,2014,6,9,0,0,0,0,—,—,—,—,—
Lower Peirce Reservoir,2014,6,10,3.4,1.8,2,2,—,—,—,—,—
Lower Peirce Reservoir,2014,6,11,0.2,0.2,0.2,0.2,—,—,—,—,—
Lower Peirce Reservoir,2014,6,12,14,8.6,10.6,13.8,—,—,—,—,—
Lower Peirce Reservoir,2014,6,13,0,0,0,0,—,—,—,—,—
Lower Peirce Reservoir,2014,6,14,8.4,7.8,8.2,8.4,—,—,—,—,—
Lower Peirce Reservoir,2014,6,15,0.4,0.4,0.4,0.4,—,—,—,—,—
Lower Peirce Reservoir,2014,6,16,0,0,0,0,—,—,—,—,—
Lower Peirce Reservoir,2014,6,17,0,0,0,0,—,—,—,—,—
Lower Peirce Reservoir,2014,6,18,1.2,0.6,0.8,1.2,—,—,—,—,—
Lower Peirce Reservoir,2014,6,19,22.4,20.8,22.4,22.4,—,—,—,—,—
Lower Peirce Reservoir,2014,6,20,0,0,0,0,—,—,—,—,—
Lower Peirce Reservoir,2014,6,21,0,0,0,0,—,—,—,—,—
Lower Peirce Reservoir,2014,6,22,3,2.8,2.8,2.8,—,—,—,—,—
Lower Peirce Reservoir,2014,6,23,0,0,0,0,—,—,—,—,—
Lower Peirce Reservoir,2014,6,24,37.8,27.8,28.8,37.8,—,—,—,—,—
Lower Peirce Reservoir,2014,6,25,2.2,2,2,2.2,—,—,—,—,—
Lower Peirce Reservoir,2014,6,26,0.2,0.2,0.2,0.2,—,—,—,—,—
Lower Peirce Reservoir,2014,6,27,0,0,0,0,—,—,—,—,—
Lower Peirce Reservoir,2014,6,28,0,0,0,0,—,—,—,—,—
Lower Peirce Reservoir,2014,6,29,11.4,11.2,11.4,11.4,—,—,—,—,—
Lower Peirce Reservoir,2014,6,30,3.8,3,3.2,3.2,—,—,—,—,—
