Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Mandai,2013,5,1,15.2,—,—,—,—,—,—,—,—
Mandai,2013,5,2,2.4,—,—,—,—,—,—,—,—
Mandai,2013,5,3,0.4,—,—,—,—,—,—,—,—
Mandai,2013,5,4,0.6,—,—,—,—,—,—,—,—
Mandai,2013,5,5,28.8,—,—,—,—,—,—,—,—
Mandai,2013,5,6,20,—,—,—,—,—,—,—,—
Mandai,2013,5,7,41.2,—,—,—,—,—,—,—,—
Mandai,2013,5,8,23.4,—,—,—,—,—,—,—,—
Mandai,2013,5,9,0.4,—,—,—,—,—,—,—,—
Mandai,2013,5,10,9.8,—,—,—,—,—,—,—,—
Mandai,2013,5,11,0,—,—,—,—,—,—,—,—
Mandai,2013,5,12,0.2,—,—,—,—,—,—,—,—
Mandai,2013,5,13,0,—,—,—,—,—,—,—,—
Mandai,2013,5,14,19.8,—,—,—,—,—,—,—,—
Mandai,2013,5,15,4.2,—,—,—,—,—,—,—,—
Mandai,2013,5,16,36.8,—,—,—,—,—,—,—,—
Mandai,2013,5,17,0,—,—,—,—,—,—,—,—
Mandai,2013,5,18,0,—,—,—,—,—,—,—,—
Mandai,2013,5,19,0,—,—,—,—,—,—,—,—
Mandai,2013,5,20,0,—,—,—,—,—,—,—,—
Mandai,2013,5,21,29.4,—,—,—,—,—,—,—,—
Mandai,2013,5,22,0.6,—,—,—,—,—,—,—,—
Mandai,2013,5,23,0.8,—,—,—,—,—,—,—,—
Mandai,2013,5,24,10.2,—,—,—,—,—,—,—,—
Mandai,2013,5,25,0.4,—,—,—,—,—,—,—,—
Mandai,2013,5,26,0.4,—,—,—,—,—,—,—,—
Mandai,2013,5,27,0,—,—,—,—,—,—,—,—
Mandai,2013,5,28,0,—,—,—,—,—,—,—,—
Mandai,2013,5,29,0.6,—,—,—,—,—,—,—,—
Mandai,2013,5,30,0,—,—,—,—,—,—,—,—
Mandai,2013,5,31,41,—,—,—,—,—,—,—,—
