Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Somerset (Road),2013,4,1,0,—,—,—,—,—,—,—,—
Somerset (Road),2013,4,2,0,—,—,—,—,—,—,—,—
Somerset (Road),2013,4,3,3.2,—,—,—,—,—,—,—,—
Somerset (Road),2013,4,4,2.2,—,—,—,—,—,—,—,—
Somerset (Road),2013,4,5,0,—,—,—,—,—,—,—,—
Somerset (Road),2013,4,6,29.2,—,—,—,—,—,—,—,—
Somerset (Road),2013,4,7,0,—,—,—,—,—,—,—,—
Somerset (Road),2013,4,8,6,—,—,—,—,—,—,—,—
Somerset (Road),2013,4,9,21.8,—,—,—,—,—,—,—,—
Somerset (Road),2013,4,10,0,—,—,—,—,—,—,—,—
Somerset (Road),2013,4,11,0,—,—,—,—,—,—,—,—
Somerset (Road),2013,4,12,0,—,—,—,—,—,—,—,—
Somerset (Road),2013,4,13,21.2,—,—,—,—,—,—,—,—
Somerset (Road),2013,4,14,0.4,—,—,—,—,—,—,—,—
Somerset (Road),2013,4,15,0,—,—,—,—,—,—,—,—
Somerset (Road),2013,4,16,62,—,—,—,—,—,—,—,—
Somerset (Road),2013,4,17,0.8,—,—,—,—,—,—,—,—
Somerset (Road),2013,4,18,1.8,—,—,—,—,—,—,—,—
Somerset (Road),2013,4,19,6.6,—,—,—,—,—,—,—,—
Somerset (Road),2013,4,20,0,—,—,—,—,—,—,—,—
Somerset (Road),2013,4,21,33.4,—,—,—,—,—,—,—,—
Somerset (Road),2013,4,22,0,—,—,—,—,—,—,—,—
Somerset (Road),2013,4,23,2,—,—,—,—,—,—,—,—
Somerset (Road),2013,4,24,0,—,—,—,—,—,—,—,—
Somerset (Road),2013,4,25,25.8,—,—,—,—,—,—,—,—
Somerset (Road),2013,4,26,1.2,—,—,—,—,—,—,—,—
Somerset (Road),2013,4,27,3.2,—,—,—,—,—,—,—,—
Somerset (Road),2013,4,28,2.8,—,—,—,—,—,—,—,—
Somerset (Road),2013,4,29,0,—,—,—,—,—,—,—,—
Somerset (Road),2013,4,30,0,—,—,—,—,—,—,—,—
