Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Somerset (Road),2013,7,1,0,—,—,—,—,—,—,—,—
Somerset (Road),2013,7,2,6.8,—,—,—,—,—,—,—,—
Somerset (Road),2013,7,3,0,—,—,—,—,—,—,—,—
Somerset (Road),2013,7,4,9.6,—,—,—,—,—,—,—,—
Somerset (Road),2013,7,5,0,—,—,—,—,—,—,—,—
Somerset (Road),2013,7,6,0,—,—,—,—,—,—,—,—
Somerset (Road),2013,7,7,0,—,—,—,—,—,—,—,—
Somerset (Road),2013,7,8,53.4,—,—,—,—,—,—,—,—
Somerset (Road),2013,7,9,21.6,—,—,—,—,—,—,—,—
Somerset (Road),2013,7,10,0,—,—,—,—,—,—,—,—
Somerset (Road),2013,7,11,2.4,—,—,—,—,—,—,—,—
Somerset (Road),2013,7,12,0,—,—,—,—,—,—,—,—
Somerset (Road),2013,7,13,2.4,—,—,—,—,—,—,—,—
Somerset (Road),2013,7,14,13.6,—,—,—,—,—,—,—,—
Somerset (Road),2013,7,15,0.2,—,—,—,—,—,—,—,—
Somerset (Road),2013,7,16,0,—,—,—,—,—,—,—,—
Somerset (Road),2013,7,17,2.2,—,—,—,—,—,—,—,—
Somerset (Road),2013,7,18,1.2,—,—,—,—,—,—,—,—
Somerset (Road),2013,7,19,0,—,—,—,—,—,—,—,—
Somerset (Road),2013,7,20,0,—,—,—,—,—,—,—,—
Somerset (Road),2013,7,21,0,—,—,—,—,—,—,—,—
Somerset (Road),2013,7,22,0,—,—,—,—,—,—,—,—
Somerset (Road),2013,7,23,0,—,—,—,—,—,—,—,—
Somerset (Road),2013,7,24,2.2,—,—,—,—,—,—,—,—
Somerset (Road),2013,7,25,0,—,—,—,—,—,—,—,—
Somerset (Road),2013,7,26,0,—,—,—,—,—,—,—,—
Somerset (Road),2013,7,27,8.8,—,—,—,—,—,—,—,—
Somerset (Road),2013,7,28,0,—,—,—,—,—,—,—,—
Somerset (Road),2013,7,29,0,—,—,—,—,—,—,—,—
Somerset (Road),2013,7,30,0,—,—,—,—,—,—,—,—
Somerset (Road),2013,7,31,7.4,—,—,—,—,—,—,—,—
