Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Upper Peirce Reservoir,2017,1,1,3.6,1.6,1.6,2,—,—,—,—,—
Upper Peirce Reservoir,2017,1,2,46.8,21.2,36,45.4,—,—,—,—,—
Upper Peirce Reservoir,2017,1,3,0.2,0.2,0.2,0.2,—,—,—,—,—
Upper Peirce Reservoir,2017,1,4,0.4,0.4,0.4,0.4,—,—,—,—,—
Upper Peirce Reservoir,2017,1,5,1.6,1.2,1.4,1.6,—,—,—,—,—
Upper Peirce Reservoir,2017,1,6,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2017,1,7,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2017,1,8,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2017,1,9,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2017,1,10,0.2,0.2,0.2,0.2,—,—,—,—,—
Upper Peirce Reservoir,2017,1,11,17.4,15.8,16.6,17.4,—,—,—,—,—
Upper Peirce Reservoir,2017,1,12,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2017,1,13,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2017,1,14,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2017,1,15,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2017,1,16,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2017,1,17,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2017,1,18,18.2,7.4,13.6,17.2,—,—,—,—,—
Upper Peirce Reservoir,2017,1,19,53.6,41.4,47.4,52,—,—,—,—,—
Upper Peirce Reservoir,2017,1,20,1.2,1,1,1,—,—,—,—,—
Upper Peirce Reservoir,2017,1,21,28.8,14.2,15.4,16.8,—,—,—,—,—
Upper Peirce Reservoir,2017,1,22,14.2,11.2,12.8,12.8,—,—,—,—,—
Upper Peirce Reservoir,2017,1,23,72.2,32.2,35.8,43.2,—,—,—,—,—
Upper Peirce Reservoir,2017,1,24,12.8,1.4,2.2,3.8,—,—,—,—,—
Upper Peirce Reservoir,2017,1,25,3.8,3.2,3.2,3.4,—,—,—,—,—
Upper Peirce Reservoir,2017,1,26,2,1.4,1.6,1.6,—,—,—,—,—
Upper Peirce Reservoir,2017,1,27,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2017,1,28,0.2,0.2,0.2,0.2,—,—,—,—,—
Upper Peirce Reservoir,2017,1,29,0.2,0.2,0.2,0.2,—,—,—,—,—
Upper Peirce Reservoir,2017,1,30,6.2,5,5.4,5.4,—,—,—,—,—
Upper Peirce Reservoir,2017,1,31,0.2,0.2,0.2,0.2,—,—,—,—,—
