Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Chai Chee,2019,11,1,20.2,18.4,20,20,—,—,—,—,—
Chai Chee,2019,11,2,0,0,0,0,—,—,—,—,—
Chai Chee,2019,11,3,0,0,0,0,—,—,—,—,—
Chai Chee,2019,11,4,0,0,0,0,—,—,—,—,—
Chai Chee,2019,11,5,0.6,0.6,0.6,0.6,—,—,—,—,—
Chai Chee,2019,11,6,0,0,0,0,—,—,—,—,—
Chai Chee,2019,11,7,0,0,0,0,—,—,—,—,—
Chai Chee,2019,11,8,3.8,2,2.8,3.8,—,—,—,—,—
Chai Chee,2019,11,9,0,0,0,0,—,—,—,—,—
Chai Chee,2019,11,10,0,0,0,0,—,—,—,—,—
Chai Chee,2019,11,11,0,0,0,0,—,—,—,—,—
Chai Chee,2019,11,12,0,0,0,0,—,—,—,—,—
Chai Chee,2019,11,13,0,0,0,0,—,—,—,—,—
Chai Chee,2019,11,14,0,0,0,0,—,—,—,—,—
Chai Chee,2019,11,15,0,0,0,0,—,—,—,—,—
Chai Chee,2019,11,16,0,0,0,0,—,—,—,—,—
Chai Chee,2019,11,17,0,0,0,0,—,—,—,—,—
Chai Chee,2019,11,18,0,0,0,0,—,—,—,—,—
Chai Chee,2019,11,19,0,0,0,0,—,—,—,—,—
Chai Chee,2019,11,20,11.8,6.4,7,7.4,—,—,—,—,—
Chai Chee,2019,11,21,0.6,0.6,0.6,0.6,—,—,—,—,—
Chai Chee,2019,11,22,0.2,0.2,0.2,0.2,—,—,—,—,—
Chai Chee,2019,11,23,1,0.4,0.4,0.4,—,—,—,—,—
Chai Chee,2019,11,24,1.2,1.2,1.2,1.2,—,—,—,—,—
Chai Chee,2019,11,25,0,0,0,0,—,—,—,—,—
Chai Chee,2019,11,26,0,0,0,0,—,—,—,—,—
Chai Chee,2019,11,27,7.4,7.2,7.4,7.4,—,—,—,—,—
Chai Chee,2019,11,28,13,11,11.8,12.8,—,—,—,—,—
Chai Chee,2019,11,29,60.8,25.6,37.8,47.8,—,—,—,—,—
Chai Chee,2019,11,30,0,0,0,0,—,—,—,—,—
