Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Choa Chu Kang (Central),2019,6,1,0.4,0.4,0.4,0.4,—,—,—,—,—
Choa Chu Kang (Central),2019,6,2,18.2,11.6,14.8,16,—,—,—,—,—
Choa Chu Kang (Central),2019,6,3,7.2,2.2,2.8,4.4,—,—,—,—,—
Choa Chu Kang (Central),2019,6,4,0.2,0.2,0.2,0.2,—,—,—,—,—
Choa Chu Kang (Central),2019,6,5,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2019,6,6,7.2,3,3.2,4.8,—,—,—,—,—
Choa Chu Kang (Central),2019,6,7,14.2,7.6,9.8,12.4,—,—,—,—,—
Choa Chu Kang (Central),2019,6,8,5.2,3.8,5.2,5.2,—,—,—,—,—
Choa Chu Kang (Central),2019,6,9,30.4,21,26.4,27.4,—,—,—,—,—
Choa Chu Kang (Central),2019,6,10,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2019,6,11,26,11.6,11.6,11.6,—,—,—,—,—
Choa Chu Kang (Central),2019,6,12,46.2,34.4,38.6,41,—,—,—,—,—
Choa Chu Kang (Central),2019,6,13,1.2,0.6,1,1,—,—,—,—,—
Choa Chu Kang (Central),2019,6,14,0.8,0.4,0.6,0.8,—,—,—,—,—
Choa Chu Kang (Central),2019,6,15,47.8,29.2,41.6,47.8,—,—,—,—,—
Choa Chu Kang (Central),2019,6,16,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2019,6,17,19.8,17,19.8,19.8,—,—,—,—,—
Choa Chu Kang (Central),2019,6,18,4.8,2.6,3.2,3.6,—,—,—,—,—
Choa Chu Kang (Central),2019,6,19,0.2,0.2,0.2,0.2,—,—,—,—,—
Choa Chu Kang (Central),2019,6,20,11.2,7,7.4,7.4,—,—,—,—,—
Choa Chu Kang (Central),2019,6,21,0.2,0.2,0.2,0.2,—,—,—,—,—
Choa Chu Kang (Central),2019,6,22,46.2,20.4,28.8,29.8,—,—,—,—,—
Choa Chu Kang (Central),2019,6,23,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2019,6,24,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2019,6,25,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2019,6,26,1.4,1.2,1.4,1.4,—,—,—,—,—
Choa Chu Kang (Central),2019,6,27,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2019,6,28,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2019,6,29,0.2,0.2,0.2,0.2,—,—,—,—,—
Choa Chu Kang (Central),2019,6,30,0.2,0.2,0.2,0.2,—,—,—,—,—
