Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Kranji Reservoir,2017,2,1,0,0,0,0,—,—,—,—,—
Kranji Reservoir,2017,2,2,0,0,0,0,—,—,—,—,—
Kranji Reservoir,2017,2,3,6.8,4.2,4.2,4.4,—,—,—,—,—
Kranji Reservoir,2017,2,4,16.4,11,11.4,14.4,—,—,—,—,—
Kranji Reservoir,2017,2,5,0.2,0.2,0.2,0.2,—,—,—,—,—
Kranji Reservoir,2017,2,6,0,0,0,0,—,—,—,—,—
Kranji Reservoir,2017,2,7,30,20.8,24,24.2,—,—,—,—,—
Kranji Reservoir,2017,2,8,31,11.4,16.6,19.2,—,—,—,—,—
Kranji Reservoir,2017,2,9,0,0,0,0,—,—,—,—,—
Kranji Reservoir,2017,2,10,0,0,0,0,—,—,—,—,—
Kranji Reservoir,2017,2,11,0,0,0,0,—,—,—,—,—
Kranji Reservoir,2017,2,12,5.8,1.6,1.6,2.8,—,—,—,—,—
Kranji Reservoir,2017,2,13,3.2,2,2,2,—,—,—,—,—
Kranji Reservoir,2017,2,14,5.8,2.2,2.4,2.4,—,—,—,—,—
Kranji Reservoir,2017,2,15,3.8,1,1.4,2,—,—,—,—,—
Kranji Reservoir,2017,2,16,0,0,0,0,—,—,—,—,—
Kranji Reservoir,2017,2,17,0,0,0,0,—,—,—,—,—
Kranji Reservoir,2017,2,18,0,0,0,0,—,—,—,—,—
Kranji Reservoir,2017,2,19,0.4,0.4,0.4,0.4,—,—,—,—,—
Kranji Reservoir,2017,2,20,0,0,0,0,—,—,—,—,—
Kranji Reservoir,2017,2,21,8.6,5.8,5.8,8.6,—,—,—,—,—
Kranji Reservoir,2017,2,22,0,0,0,0,—,—,—,—,—
Kranji Reservoir,2017,2,23,46,36.8,41.2,43.8,—,—,—,—,—
Kranji Reservoir,2017,2,24,5.8,1.2,2,3,—,—,—,—,—
Kranji Reservoir,2017,2,25,0,0,0,0,—,—,—,—,—
Kranji Reservoir,2017,2,26,0.2,0.2,0.2,0.2,—,—,—,—,—
Kranji Reservoir,2017,2,27,0.4,0.4,0.4,0.4,—,—,—,—,—
Kranji Reservoir,2017,2,28,19,9.4,9.4,11.8,—,—,—,—,—
