Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Somerset (Road),2017,10,1,5.8,3.6,3.6,3.6,—,—,—,—,—
Somerset (Road),2017,10,2,0,0,0,0,—,—,—,—,—
Somerset (Road),2017,10,3,9.2,8.4,8.8,9,—,—,—,—,—
Somerset (Road),2017,10,4,1.6,0.8,1.4,1.4,—,—,—,—,—
Somerset (Road),2017,10,5,0,0,0,0,—,—,—,—,—
Somerset (Road),2017,10,6,3.6,2.6,2.8,3.2,—,—,—,—,—
Somerset (Road),2017,10,7,8,5.6,6.4,6.6,—,—,—,—,—
Somerset (Road),2017,10,8,15.8,10.8,11.4,11.4,—,—,—,—,—
Somerset (Road),2017,10,9,4.2,3.2,4,4,—,—,—,—,—
Somerset (Road),2017,10,10,8.2,3.2,3.4,3.6,—,—,—,—,—
Somerset (Road),2017,10,11,4.4,3.6,4.4,4.4,—,—,—,—,—
Somerset (Road),2017,10,12,31.6,15.2,19.2,20.2,—,—,—,—,—
Somerset (Road),2017,10,13,2,0.8,1.2,1.2,—,—,—,—,—
Somerset (Road),2017,10,14,0,0,0,0,—,—,—,—,—
Somerset (Road),2017,10,15,0,0,0,0,—,—,—,—,—
Somerset (Road),2017,10,16,0,0,0,0,—,—,—,—,—
Somerset (Road),2017,10,17,0,0,0,0,—,—,—,—,—
Somerset (Road),2017,10,18,0,0,0,0,—,—,—,—,—
Somerset (Road),2017,10,19,0,0,0,0,—,—,—,—,—
Somerset (Road),2017,10,20,0,0,0,0,—,—,—,—,—
Somerset (Road),2017,10,21,13.2,12.4,12.6,12.6,—,—,—,—,—
Somerset (Road),2017,10,22,0,0,0,0,—,—,—,—,—
Somerset (Road),2017,10,23,3.2,1.4,2,3,—,—,—,—,—
Somerset (Road),2017,10,24,0,0,0,0,—,—,—,—,—
Somerset (Road),2017,10,25,0,0,0,0,—,—,—,—,—
Somerset (Road),2017,10,26,0.4,0.4,0.4,0.4,—,—,—,—,—
Somerset (Road),2017,10,27,1.2,1,1,1.2,—,—,—,—,—
Somerset (Road),2017,10,28,0,0,0,0,—,—,—,—,—
Somerset (Road),2017,10,29,0.6,0.6,0.6,0.6,—,—,—,—,—
Somerset (Road),2017,10,30,77,48.2,66.4,72.4,—,—,—,—,—
Somerset (Road),2017,10,31,2.4,2.2,2.2,2.4,—,—,—,—,—
