Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Somerset (Road),2017,8,1,5.4,5.4,5.4,5.4,—,—,—,—,—
Somerset (Road),2017,8,2,0,0,0,0,—,—,—,—,—
Somerset (Road),2017,8,3,0,0,0,0,—,—,—,—,—
Somerset (Road),2017,8,4,0,0,0,0,—,—,—,—,—
Somerset (Road),2017,8,5,0,0,0,0,—,—,—,—,—
Somerset (Road),2017,8,6,14,5.2,5.4,10.4,—,—,—,—,—
Somerset (Road),2017,8,7,0.4,0.2,0.2,0.4,—,—,—,—,—
Somerset (Road),2017,8,8,3,2,2,3,—,—,—,—,—
Somerset (Road),2017,8,9,0.8,0.8,0.8,0.8,—,—,—,—,—
Somerset (Road),2017,8,10,0,0,0,0,—,—,—,—,—
Somerset (Road),2017,8,11,31.8,22.8,27,27,—,—,—,—,—
Somerset (Road),2017,8,12,1.8,0.8,0.8,0.8,—,—,—,—,—
Somerset (Road),2017,8,13,5.2,4.6,4.8,4.8,—,—,—,—,—
Somerset (Road),2017,8,14,0,0,0,0,—,—,—,—,—
Somerset (Road),2017,8,15,3.8,3.6,3.6,3.6,—,—,—,—,—
Somerset (Road),2017,8,16,0,0,0,0,—,—,—,—,—
Somerset (Road),2017,8,17,30.4,18,20.2,23,—,—,—,—,—
Somerset (Road),2017,8,18,0.8,0.6,0.6,0.6,—,—,—,—,—
Somerset (Road),2017,8,19,0,0,0,0,—,—,—,—,—
Somerset (Road),2017,8,20,0,0,0,0,—,—,—,—,—
Somerset (Road),2017,8,21,2.2,2,2.2,2.2,—,—,—,—,—
Somerset (Road),2017,8,22,0,0,0,0,—,—,—,—,—
Somerset (Road),2017,8,23,0,0,0,0,—,—,—,—,—
Somerset (Road),2017,8,24,0,0,0,0,—,—,—,—,—
Somerset (Road),2017,8,25,0,0,0,0,—,—,—,—,—
Somerset (Road),2017,8,26,0,0,0,0,—,—,—,—,—
Somerset (Road),2017,8,27,29.4,27.6,29,29.2,—,—,—,—,—
Somerset (Road),2017,8,28,5.2,4.4,5.2,5.2,—,—,—,—,—
Somerset (Road),2017,8,29,1,0.6,0.8,0.8,—,—,—,—,—
Somerset (Road),2017,8,30,0,0,0,0,—,—,—,—,—
Somerset (Road),2017,8,31,0,0,0,0,—,—,—,—,—
