Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Lower Peirce Reservoir,2017,4,1,1.2,0.6,0.8,0.8,—,—,—,—,—
Lower Peirce Reservoir,2017,4,2,0,0,0,0,—,—,—,—,—
Lower Peirce Reservoir,2017,4,3,4.2,3.6,3.8,3.8,—,—,—,—,—
Lower Peirce Reservoir,2017,4,4,2.4,1.4,1.6,2.2,—,—,—,—,—
Lower Peirce Reservoir,2017,4,5,0.4,0.4,0.4,0.4,—,—,—,—,—
Lower Peirce Reservoir,2017,4,6,0,0,0,0,—,—,—,—,—
Lower Peirce Reservoir,2017,4,7,16.6,12.4,13.2,14.6,—,—,—,—,—
Lower Peirce Reservoir,2017,4,8,3.4,1.2,1.8,2.4,—,—,—,—,—
Lower Peirce Reservoir,2017,4,9,0.2,0.2,0.2,0.2,—,—,—,—,—
Lower Peirce Reservoir,2017,4,10,0,0,0,0,—,—,—,—,—
Lower Peirce Reservoir,2017,4,11,0.2,0.2,0.2,0.2,—,—,—,—,—
Lower Peirce Reservoir,2017,4,12,37.4,27.6,35.6,35.6,—,—,—,—,—
Lower Peirce Reservoir,2017,4,13,5.4,2.2,3.4,4.2,—,—,—,—,—
Lower Peirce Reservoir,2017,4,14,41.4,24,34.2,41.4,—,—,—,—,—
Lower Peirce Reservoir,2017,4,15,7.2,4,4.8,5.4,—,—,—,—,—
Lower Peirce Reservoir,2017,4,16,3,1.8,2.8,3,—,—,—,—,—
Lower Peirce Reservoir,2017,4,17,0.2,0.2,0.2,0.2,—,—,—,—,—
Lower Peirce Reservoir,2017,4,18,15,8,10.2,13.6,—,—,—,—,—
Lower Peirce Reservoir,2017,4,19,0,0,0,0,—,—,—,—,—
Lower Peirce Reservoir,2017,4,20,22.8,19.4,20.4,21.6,—,—,—,—,—
Lower Peirce Reservoir,2017,4,21,20.4,13.2,15.8,18.4,—,—,—,—,—
Lower Peirce Reservoir,2017,4,22,11.6,7.8,8.6,11.4,—,—,—,—,—
Lower Peirce Reservoir,2017,4,23,7.2,6.6,7.2,7.2,—,—,—,—,—
Lower Peirce Reservoir,2017,4,24,2.2,0.8,1,1.4,—,—,—,—,—
Lower Peirce Reservoir,2017,4,25,0.6,0.4,0.4,0.6,—,—,—,—,—
Lower Peirce Reservoir,2017,4,26,0.2,0.2,0.2,0.2,—,—,—,—,—
Lower Peirce Reservoir,2017,4,27,4.6,3.4,3.6,4.4,—,—,—,—,—
Lower Peirce Reservoir,2017,4,28,16.8,13.2,15,16.2,—,—,—,—,—
Lower Peirce Reservoir,2017,4,29,0,0,0,0,—,—,—,—,—
Lower Peirce Reservoir,2017,4,30,0,0,0,0,—,—,—,—,—
