Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Nicoll Highway,2012,5,1,0.8,—,—,—,—,—,—,—,—
Nicoll Highway,2012,5,2,2.2,—,—,—,—,—,—,—,—
Nicoll Highway,2012,5,3,0,—,—,—,—,—,—,—,—
Nicoll Highway,2012,5,4,33,—,—,—,—,—,—,—,—
Nicoll Highway,2012,5,5,0,—,—,—,—,—,—,—,—
Nicoll Highway,2012,5,6,1.4,—,—,—,—,—,—,—,—
Nicoll Highway,2012,5,7,0.2,—,—,—,—,—,—,—,—
Nicoll Highway,2012,5,8,4.8,—,—,—,—,—,—,—,—
Nicoll Highway,2012,5,9,10.6,—,—,—,—,—,—,—,—
Nicoll Highway,2012,5,10,0,—,—,—,—,—,—,—,—
Nicoll Highway,2012,5,11,0,—,—,—,—,—,—,—,—
Nicoll Highway,2012,5,12,19.2,—,—,—,—,—,—,—,—
Nicoll Highway,2012,5,13,0.4,—,—,—,—,—,—,—,—
Nicoll Highway,2012,5,14,1,—,—,—,—,—,—,—,—
Nicoll Highway,2012,5,15,1.2,—,—,—,—,—,—,—,—
Nicoll Highway,2012,5,16,70,—,—,—,—,—,—,—,—
Nicoll Highway,2012,5,17,1,—,—,—,—,—,—,—,—
Nicoll Highway,2012,5,18,0,—,—,—,—,—,—,—,—
Nicoll Highway,2012,5,19,0,—,—,—,—,—,—,—,—
Nicoll Highway,2012,5,20,0,—,—,—,—,—,—,—,—
Nicoll Highway,2012,5,21,0,—,—,—,—,—,—,—,—
Nicoll Highway,2012,5,22,3.2,—,—,—,—,—,—,—,—
Nicoll Highway,2012,5,23,1,—,—,—,—,—,—,—,—
Nicoll Highway,2012,5,24,2.6,—,—,—,—,—,—,—,—
Nicoll Highway,2012,5,25,0,—,—,—,—,—,—,—,—
Nicoll Highway,2012,5,26,32.4,—,—,—,—,—,—,—,—
Nicoll Highway,2012,5,27,0,—,—,—,—,—,—,—,—
Nicoll Highway,2012,5,28,0,—,—,—,—,—,—,—,—
Nicoll Highway,2012,5,29,0.2,—,—,—,—,—,—,—,—
Nicoll Highway,2012,5,30,0,—,—,—,—,—,—,—,—
Nicoll Highway,2012,5,31,5.8,—,—,—,—,—,—,—,—
