Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tuas West,2019,4,1,18.2,12.8,14.6,16.4,—,—,—,—,—
Tuas West,2019,4,2,0,0,0,0,—,—,—,—,—
Tuas West,2019,4,3,26.2,16.6,20.2,23,—,—,—,—,—
Tuas West,2019,4,4,1.2,1.2,1.2,1.2,—,—,—,—,—
Tuas West,2019,4,5,2.6,2.6,2.6,2.6,—,—,—,—,—
Tuas West,2019,4,6,0,0,0,0,—,—,—,—,—
Tuas West,2019,4,7,0,0,0,0,—,—,—,—,—
Tuas West,2019,4,8,8.6,8.6,8.6,8.6,—,—,—,—,—
Tuas West,2019,4,9,0,0,0,0,—,—,—,—,—
Tuas West,2019,4,10,0,0,0,0,—,—,—,—,—
Tuas West,2019,4,11,8.4,8.2,8.4,8.4,—,—,—,—,—
Tuas West,2019,4,12,0,0,0,0,—,—,—,—,—
Tuas West,2019,4,13,0.4,0.4,0.4,0.4,—,—,—,—,—
Tuas West,2019,4,14,31,9.8,18.2,28.4,—,—,—,—,—
Tuas West,2019,4,15,0,0,0,0,—,—,—,—,—
Tuas West,2019,4,16,13.8,11.8,12.8,13.8,—,—,—,—,—
Tuas West,2019,4,17,0,0,0,0,—,—,—,—,—
Tuas West,2019,4,18,0,0,0,0,—,—,—,—,—
Tuas West,2019,4,19,0,0,0,0,—,—,—,—,—
Tuas West,2019,4,20,13.6,12.4,13.4,13.6,—,—,—,—,—
Tuas West,2019,4,21,0,0,0,0,—,—,—,—,—
Tuas West,2019,4,22,0.8,0.8,0.8,0.8,—,—,—,—,—
Tuas West,2019,4,23,55,24.2,43.6,54.6,—,—,—,—,—
Tuas West,2019,4,24,3.4,3.4,3.4,3.4,—,—,—,—,—
Tuas West,2019,4,25,1,0.4,0.4,0.4,—,—,—,—,—
Tuas West,2019,4,26,19.4,5.8,8.6,12.2,—,—,—,—,—
Tuas West,2019,4,27,16.2,13,14.2,14.2,—,—,—,—,—
Tuas West,2019,4,28,0,0,0,0,—,—,—,—,—
Tuas West,2019,4,29,0,0,0,0,—,—,—,—,—
Tuas West,2019,4,30,0,0,0,0,—,—,—,—,—
