Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Choa Chu Kang (West),2018,9,1,0.2,0.2,0.2,0.2,—,—,—,—,—
Choa Chu Kang (West),2018,9,2,0,0,0,0,—,—,—,—,—
Choa Chu Kang (West),2018,9,3,0.2,0.2,0.2,0.2,—,—,—,—,—
Choa Chu Kang (West),2018,9,4,9.8,4.4,6,8.6,—,—,—,—,—
Choa Chu Kang (West),2018,9,5,0,0,0,0,—,—,—,—,—
Choa Chu Kang (West),2018,9,6,0,0,0,0,—,—,—,—,—
Choa Chu Kang (West),2018,9,7,2.2,0.8,1,1.6,—,—,—,—,—
Choa Chu Kang (West),2018,9,8,11.4,5,6.4,9.6,—,—,—,—,—
Choa Chu Kang (West),2018,9,9,1.8,1.4,1.6,1.8,—,—,—,—,—
Choa Chu Kang (West),2018,9,10,3.2,3,3,3,—,—,—,—,—
Choa Chu Kang (West),2018,9,11,6.8,3.8,5,6.6,—,—,—,—,—
Choa Chu Kang (West),2018,9,12,0.2,0.2,0.2,0.2,—,—,—,—,—
Choa Chu Kang (West),2018,9,13,0,0,0,0,—,—,—,—,—
Choa Chu Kang (West),2018,9,14,0,0,0,0,—,—,—,—,—
Choa Chu Kang (West),2018,9,15,0,0,0,0,—,—,—,—,—
Choa Chu Kang (West),2018,9,16,0,0,0,0,—,—,—,—,—
Choa Chu Kang (West),2018,9,17,0,0,0,0,—,—,—,—,—
Choa Chu Kang (West),2018,9,18,2.4,1.2,1.2,1.2,—,—,—,—,—
Choa Chu Kang (West),2018,9,19,19.4,9.4,15.6,18.6,—,—,—,—,—
Choa Chu Kang (West),2018,9,20,18.8,14.8,17,17.6,—,—,—,—,—
Choa Chu Kang (West),2018,9,21,7.6,6.2,6.2,6.4,—,—,—,—,—
Choa Chu Kang (West),2018,9,22,1.8,0.8,1.2,1.8,—,—,—,—,—
Choa Chu Kang (West),2018,9,23,0,0,0,0,—,—,—,—,—
Choa Chu Kang (West),2018,9,24,0,0,0,0,—,—,—,—,—
Choa Chu Kang (West),2018,9,25,0,0,0,0,—,—,—,—,—
Choa Chu Kang (West),2018,9,26,2.4,2,2.4,2.4,—,—,—,—,—
Choa Chu Kang (West),2018,9,27,0,0,0,0,—,—,—,—,—
Choa Chu Kang (West),2018,9,28,0,0,0,0,—,—,—,—,—
Choa Chu Kang (West),2018,9,29,0,0,0,0,—,—,—,—,—
Choa Chu Kang (West),2018,9,30,0,0,0,0,—,—,—,—,—
