Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Somerset (Road),2013,3,1,0,—,—,—,—,—,—,—,—
Somerset (Road),2013,3,2,11,—,—,—,—,—,—,—,—
Somerset (Road),2013,3,3,0,—,—,—,—,—,—,—,—
Somerset (Road),2013,3,4,0.4,—,—,—,—,—,—,—,—
Somerset (Road),2013,3,5,1,—,—,—,—,—,—,—,—
Somerset (Road),2013,3,6,0.4,—,—,—,—,—,—,—,—
Somerset (Road),2013,3,7,0,—,—,—,—,—,—,—,—
Somerset (Road),2013,3,8,0,—,—,—,—,—,—,—,—
Somerset (Road),2013,3,9,27.6,—,—,—,—,—,—,—,—
Somerset (Road),2013,3,10,0.6,—,—,—,—,—,—,—,—
Somerset (Road),2013,3,11,0,—,—,—,—,—,—,—,—
Somerset (Road),2013,3,12,0,—,—,—,—,—,—,—,—
Somerset (Road),2013,3,13,2.4,—,—,—,—,—,—,—,—
Somerset (Road),2013,3,14,29.6,—,—,—,—,—,—,—,—
Somerset (Road),2013,3,15,0,—,—,—,—,—,—,—,—
Somerset (Road),2013,3,16,0,—,—,—,—,—,—,—,—
Somerset (Road),2013,3,17,26.8,—,—,—,—,—,—,—,—
Somerset (Road),2013,3,18,0,—,—,—,—,—,—,—,—
Somerset (Road),2013,3,19,0,—,—,—,—,—,—,—,—
Somerset (Road),2013,3,20,0,—,—,—,—,—,—,—,—
Somerset (Road),2013,3,21,0,—,—,—,—,—,—,—,—
Somerset (Road),2013,3,22,6.2,—,—,—,—,—,—,—,—
Somerset (Road),2013,3,23,0.4,—,—,—,—,—,—,—,—
Somerset (Road),2013,3,24,0,—,—,—,—,—,—,—,—
Somerset (Road),2013,3,25,15.4,—,—,—,—,—,—,—,—
Somerset (Road),2013,3,26,1.4,—,—,—,—,—,—,—,—
Somerset (Road),2013,3,27,2.6,—,—,—,—,—,—,—,—
Somerset (Road),2013,3,28,0,—,—,—,—,—,—,—,—
Somerset (Road),2013,3,29,6.8,—,—,—,—,—,—,—,—
Somerset (Road),2013,3,30,0.4,—,—,—,—,—,—,—,—
Somerset (Road),2013,3,31,18.2,—,—,—,—,—,—,—,—
