Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Choa Chu Kang (West),2013,7,1,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2013,7,2,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2013,7,3,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2013,7,4,19.8,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2013,7,5,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2013,7,6,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2013,7,7,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2013,7,8,11.6,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2013,7,9,0.4,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2013,7,10,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2013,7,11,5.8,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2013,7,12,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2013,7,13,0.8,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2013,7,14,7,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2013,7,15,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2013,7,16,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2013,7,17,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2013,7,18,0.8,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2013,7,19,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2013,7,20,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2013,7,21,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2013,7,22,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2013,7,23,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2013,7,24,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2013,7,25,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2013,7,26,0.2,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2013,7,27,0.6,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2013,7,28,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2013,7,29,0.4,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2013,7,30,0,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2013,7,31,9,—,—,—,—,—,—,—,—
