Project Name,Address,Area (sqm),Type of Area,Transacted Price ($),Unit Price ($ psm),Unit Price ($ psf),Contract Date,Property Type,Tenure,Type of Sale,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
GEYLANG CONSERVATION AREA,644/646/646A/646B Geylang Road ,265,Land,5750000,21698,2016,05-APR-2012,Shop House,Freehold,Resale,14,38,389576,Central Region,Geylang
MILLAGE,55 Changi Road  #B1-23 ,11,Strata,534000,48545,4510,05-APR-2012,Retail,Freehold,New Sale,14,41,419709,Central Region,Geylang
MILLAGE,55 Changi Road  #02-21 ,11,Strata,433000,39364,3657,09-APR-2012,Retail,Freehold,New Sale,14,41,419709,Central Region,Geylang
MILLAGE,55 Changi Road  #B1-11 ,24,Strata,838000,34917,3244,09-APR-2012,Retail,Freehold,New Sale,14,41,419709,Central Region,Geylang
MILLAGE,55 Changi Road  #B1-27 ,12,Strata,466000,38833,3608,09-APR-2012,Retail,Freehold,New Sale,14,41,419709,Central Region,Geylang
MILLAGE,55 Changi Road  #01-25 ,21,Strata,1240000,59048,5486,09-APR-2012,Retail,Freehold,New Sale,14,41,419709,Central Region,Geylang
MILLAGE,55 Changi Road  #01-14 ,16,Strata,834000,52125,4843,09-APR-2012,Retail,Freehold,New Sale,14,41,419709,Central Region,Geylang
MILLAGE,55 Changi Road  #01-15 ,10,Strata,555000,55500,5156,09-APR-2012,Retail,Freehold,New Sale,14,41,419709,Central Region,Geylang
MILLAGE,55 Changi Road  #B1-19 ,12,Strata,497000,41417,3848,09-APR-2012,Retail,Freehold,New Sale,14,41,419709,Central Region,Geylang
MILLAGE,55 Changi Road  #02-02 ,25,Strata,840000,33600,3122,09-APR-2012,Retail,Freehold,New Sale,14,41,419709,Central Region,Geylang
MILLAGE,55 Changi Road  #02-01 ,26,Strata,901000,34654,3219,09-APR-2012,Retail,Freehold,New Sale,14,41,419709,Central Region,Geylang
N.A.,33 Lorong 11 Geylang ,116,Strata,1445000,12457,1157,09-APR-2012,Shop House,9999 Yrs From 01/01/1960,Resale,14,38,388725,Central Region,Geylang
MILLAGE,55 Changi Road  #B1-10 ,15,Strata,585000,39000,3623,09-APR-2012,Retail,Freehold,New Sale,14,41,419709,Central Region,Geylang
MILLAGE,55 Changi Road  #02-26 ,25,Strata,884000,35360,3285,09-APR-2012,Retail,Freehold,New Sale,14,41,419709,Central Region,Geylang
MILLAGE,55 Changi Road  #B1-26 ,16,Strata,620000,38750,3600,09-APR-2012,Retail,Freehold,New Sale,14,41,419709,Central Region,Geylang
MILLAGE,55 Changi Road  #02-18 ,9,Strata,378000,42000,3902,10-APR-2012,Retail,Freehold,New Sale,14,41,419709,Central Region,Geylang
MILLAGE,55 Changi Road  #02-19 ,14,Strata,533000,38071,3537,10-APR-2012,Retail,Freehold,New Sale,14,41,419709,Central Region,Geylang
WIS@CHANGI,116 Changi Road  #01-22 ,21,Strata,768400,36590,3399,11-APR-2012,Retail,Freehold,New Sale,14,41,419718,Central Region,Geylang
WIS@CHANGI,116 Changi Road  #01-17 ,25,Strata,726300,29052,2699,11-APR-2012,Retail,Freehold,New Sale,14,41,419718,Central Region,Geylang
GRANDLINK SQUARE,511 Guillemard Road  #01-56 ,18,Strata,628000,34889,3241,19-APR-2013,Retail,Freehold,Resale,14,39,399849,Central Region,Geylang
ATRIUM RESIDENCES,532A Geylang Road ,170,Strata,1500000,8824,820,28-NOV-2012,Shop House,Freehold,Resale,14,38,389488,Central Region,Geylang
N.A.,405/405A Changi Road ,133,Land,2500000,18839,1750,29-NOV-2012,Shop House,Freehold,Resale,14,41,419857,East Region,Bedok
GEYLANG CONSERVATION AREA,75/75A Geylang Road ,116,Land,3500000,30198,2806,03-DEC-2012,Shop House,Freehold,Resale,14,38,389196,Central Region,Kallang
CITY PLAZA,810 Geylang Road  #02-45 ,25,Strata,1020000,40800,3790,12-DEC-2012,Retail,Freehold,Resale,14,40,409286,Central Region,Geylang
TREASURES@G19,33 Lorong 19 Geylang  #01-02 ,31,Strata,1242500,40081,3724,18-DEC-2012,Retail,Freehold,Sub Sale,14,38,388502,Central Region,Geylang
TREASURES@G19,33 Lorong 19 Geylang  #01-03 ,31,Strata,1242500,40081,3724,18-DEC-2012,Retail,Freehold,Sub Sale,14,38,388502,Central Region,Geylang
N.A.,283/283A Changi Road ,146,Land,5000000,34317,3188,18-DEC-2012,Shop House,Freehold,Resale,14,41,419762,East Region,Bedok
TREASURES@G19,33 Lorong 19 Geylang  #01-04 ,31,Strata,1242500,40081,3724,18-DEC-2012,Retail,Freehold,Sub Sale,14,38,388502,Central Region,Geylang
CENTROPOD @ CHANGI,80 Changi Road  #02-47 ,21,Strata,728000,34667,3221,20-DEC-2012,Retail,Freehold,Sub Sale,14,41,419715,Central Region,Geylang
KEMBANGAN COURT,5 Jalan Masjid  #01-14 ,63,Strata,980000,15556,1445,28-DEC-2012,Retail,Freehold,Resale,14,41,418924,East Region,Bedok
GEYLANG CONSERVATION AREA,219 Geylang Road ,118,Land,4000000,33812,3141,18-JAN-2013,Shop House,Freehold,Resale,14,38,389279,Central Region,Geylang
N.A.,138/138A/138B Sims Avenue ,171,Land,3880000,22690,2108,24-JAN-2013,Shop House,Freehold,Resale,14,38,387460,Central Region,Geylang
N.A.,145/145A Sims Avenue ,218,Land,3350000,15402,1431,25-JAN-2013,Shop House,Freehold,Resale,14,38,387467,Central Region,Geylang
MILLAGE,55 Changi Road  #02-08 ,11,Strata,640000,58182,5405,31-JAN-2013,Retail,Freehold,Sub Sale,14,41,419709,Central Region,Geylang
THE LENOX,398 Changi Road  #01-01 ,52,Strata,1562793,30054,2792,04-FEB-2013,Retail,Freehold,New Sale,14,41,419845,East Region,Bedok
CENTROPOD @ CHANGI,80 Changi Road  #02-16 ,19,Strata,605000,31842,2958,07-FEB-2013,Retail,Freehold,Sub Sale,14,41,419715,Central Region,Geylang
ICON@CHANGI,228 Changi Road  #01-07 ,14,Strata,760000,54286,5043,15-FEB-2013,Retail,Freehold,Resale,14,41,419741,Central Region,Geylang
CENTROPOD @ CHANGI,80 Changi Road  #02-33 ,22,Strata,750000,34091,3167,15-FEB-2013,Retail,Freehold,New Sale,14,41,419715,Central Region,Geylang
GEYLANG CONSERVATION AREA,769/769A/769B Geylang Road ,95,Land,3800000,39958,3712,20-FEB-2013,Shop House,Freehold,Resale,14,38,389665,Central Region,Geylang
FUYUEN COURT,520 Sims Avenue  #01-04 ,77,Strata,1150000,14935,1388,20-FEB-2013,Retail,Freehold,Resale,14,38,387580,Central Region,Geylang
CENTROPOD @ CHANGI,80 Changi Road  #01-25 ,16,Strata,565200,35325,3282,21-FEB-2013,Retail,Freehold,New Sale,14,41,419715,Central Region,Geylang
GEYLANG CONSERVATION AREA,257A Geylang Road ,156,Strata,1880000,12051,1120,21-FEB-2013,Shop House,Freehold,Resale,14,38,389313,Central Region,Geylang
CENTROPOD @ CHANGI,80 Changi Road  #02-34 ,11,Strata,420000,38182,3547,26-FEB-2013,Retail,Freehold,Sub Sale,14,41,419715,Central Region,Geylang
ICON@CHANGI,228 Changi Road  #01-07 ,14,Strata,670000,47857,4446,28-SEP-2012,Retail,Freehold,Sub Sale,14,41,419741,Central Region,Geylang
N.A.,389 Changi Road ,138,Strata,3000000,21739,2020,02-OCT-2012,Shop House,Freehold,Resale,14,41,419838,East Region,Bedok
GEYLANG CONSERVATION AREA,670/670A Geylang Road ,183,Land,3700000,20274,1883,03-OCT-2012,Shop House,Freehold,Resale,14,38,389597,Central Region,Geylang
N.A.,27 Lorong 15 Geylang ,124,Strata,1500000,12097,1124,08-OCT-2012,Shop House,Freehold,Resale,14,38,388614,Central Region,Geylang
N.A.,409/409A Changi Road ,133,Land,3500000,26375,2450,09-OCT-2012,Shop House,Freehold,Resale,14,41,419859,East Region,Bedok
CENTROPOD @ CHANGI,80 Changi Road  #02-42 ,12,Strata,415000,34583,3213,11-OCT-2012,Retail,Freehold,New Sale,14,41,419715,Central Region,Geylang
N.A.,483 Sims Avenue ,138,Land,3000000,21708,2017,12-OCT-2012,Shop House,Freehold,Resale,14,38,387555,Central Region,Geylang
GRANDLINK SQUARE,511 Guillemard Road  #01-26A ,18,Strata,618000,34333,3190,12-OCT-2012,Retail,Freehold,Resale,14,39,399849,Central Region,Geylang
TREASURES@G19,33 Lorong 19 Geylang  #01-09 ,28,Strata,710600,25379,2358,15-OCT-2012,Retail,Freehold,New Sale,14,38,388502,Central Region,Geylang
GRANDLINK SQUARE,511 Guillemard Road  #01-54 ,18,Strata,480000,26667,2477,15-OCT-2012,Retail,Freehold,Resale,14,39,399849,Central Region,Geylang
WIS@CHANGI,116 Changi Road  #01-12 ,20,Strata,765694,38285,3557,16-OCT-2012,Retail,Freehold,New Sale,14,41,419718,Central Region,Geylang
CENTROPOD @ CHANGI,80 Changi Road  #02-43 ,12,Strata,415000,34583,3213,19-OCT-2012,Retail,Freehold,New Sale,14,41,419715,Central Region,Geylang
ATRIUM RESIDENCES,530A Geylang Road ,127,Strata,1440000,11339,1053,19-OCT-2012,Shop House,Freehold,Resale,14,38,389486,Central Region,Geylang
CITY PLAZA,810 Geylang Road  #01-98 ,46,Strata,2500000,54348,5049,22-OCT-2012,Retail,Freehold,Resale,14,40,409286,Central Region,Geylang
GEYLANG CONSERVATION AREA,28 Lorong 24a Geylang ,147,Land,2520000,17143,1593,25-OCT-2012,Shop House,Freehold,Resale,14,39,398552,Central Region,Geylang
N.A.,327/327A Changi Road ,111,Land,2450000,22092,2052,30-OCT-2012,Shop House,Freehold,Resale,14,41,419802,East Region,Bedok
GEYLANG CONSERVATION AREA,769/769A/769B Geylang Road ,95,Land,2800000,29443,2735,08-NOV-2012,Shop House,Freehold,Resale,14,38,389665,Central Region,Geylang
GEYLANG CONSERVATION AREA,384/386/386A Geylang Road ,263,Land,8600000,32650,3033,09-NOV-2012,Shop House,Freehold,Resale,14,38,389386,Central Region,Geylang
CITY PLAZA,810 Geylang Road  #03-58 ,20,Strata,1250000,62500,5806,12-NOV-2012,Retail,Freehold,Resale,14,40,409286,Central Region,Geylang
CITY PLAZA,810 Geylang Road  #01-80 ,37,Strata,1880000,50811,4720,12-NOV-2012,Retail,Freehold,Resale,14,40,409286,Central Region,Geylang
N.A.,304 Changi Road ,116,Strata,1600000,13793,1281,16-NOV-2012,Shop House,Freehold,Resale,14,41,419782,East Region,Bedok
N.A.,23/23A Lorong 40 Geylang ,172,Land,2550000,14800,1375,19-NOV-2012,Shop House,Freehold,Resale,14,39,398069,Central Region,Geylang
CENTROPOD @ CHANGI,80 Changi Road  #01-30 ,12,Strata,550000,45833,4258,20-NOV-2012,Retail,Freehold,New Sale,14,41,419715,Central Region,Geylang
CITY PLAZA,810 Geylang Road  #03-28 ,21,Strata,1500000,71429,6636,14-SEP-2012,Retail,Freehold,Resale,14,40,409286,Central Region,Geylang
CITY PLAZA,810 Geylang Road  #02-85 ,22,Strata,1550000,70455,6545,17-SEP-2012,Retail,Freehold,Resale,14,40,409286,Central Region,Geylang
ICON@CHANGI,228 Changi Road  #B1-29 ,15,Strata,595000,39667,3685,20-SEP-2012,Retail,Freehold,Sub Sale,14,41,419741,Central Region,Geylang
ICON@CHANGI,228 Changi Road  #B1-31 ,17,Strata,625000,36765,3416,20-SEP-2012,Retail,Freehold,Sub Sale,14,41,419741,Central Region,Geylang
LE REGAL,340 Geylang Road  #01-20 ,15,Strata,620000,41333,3840,24-SEP-2012,Retail,Freehold,New Sale,14,38,389365,Central Region,Geylang
N.A.,455/455A Changi Road ,134,Land,2950000,22031,2047,30-JUL-2012,Shop House,Freehold,Resale,14,41,419880,East Region,Bedok
N.A.,76 Lorong 25a Geylang ,133,Strata,4300000,32331,3004,03-AUG-2012,Shop House,Freehold,Resale,14,38,388258,Central Region,Geylang
GRANDLINK SQUARE,511 Guillemard Road  #01-56 ,18,Strata,480000,26667,2477,07-AUG-2012,Retail,Freehold,Resale,14,39,399849,Central Region,Geylang
CITY PLAZA,810 Geylang Road  #03-76 ,15,Strata,830000,55333,5141,10-AUG-2012,Retail,Freehold,Resale,14,40,409286,Central Region,Geylang
CENTROPOD @ CHANGI,80 Changi Road  #02-44 ,11,Strata,307900,27991,2600,13-AUG-2012,Retail,Freehold,New Sale,14,41,419715,Central Region,Geylang
GEYLANG CONSERVATION AREA,458/458A/458B Geylang Road ,199,Land,7180000,36080,3352,21-AUG-2012,Shop House,Freehold,Resale,14,38,389417,Central Region,Geylang
GEYLANG CONSERVATION AREA,682 Geylang Road ,138,Land,3000000,21692,2015,24-AUG-2012,Shop House,Freehold,Resale,14,38,389607,Central Region,Geylang
N.A.,591/591A Geylang Road ,203,Land,2730000,13435,1248,24-AUG-2012,Shop House,Freehold,Resale,14,38,389530,Central Region,Geylang
CITY PLAZA,810 Geylang Road  #03-36 ,22,Strata,700000,31818,2956,29-AUG-2012,Retail,Freehold,Resale,14,40,409286,Central Region,Geylang
SIMS AVENUE CENTRE,540 Sims Avenue  #01-01 ,94,Strata,1710000,18191,1690,31-AUG-2012,Retail,Freehold,Resale,14,38,387603,Central Region,Geylang
N.A.,24/24A Lorong 11 Geylang ,147,Land,2930000,19918,1850,04-SEP-2012,Shop House,Freehold,Resale,14,38,388716,Central Region,Geylang
N.A.,3 Lorong 25a Geylang ,113,Land,2000000,17668,1641,11-SEP-2012,Shop House,Freehold,Resale,14,38,388219,Central Region,Geylang
PAVILION SQUARE,345 Geylang Road  #01-19 ,10,Strata,868018,86802,8064,24-APR-2013,Retail,Freehold,New Sale,14,38,389366,Central Region,Geylang
PAVILION SQUARE,345 Geylang Road  #02-24 ,17,Strata,1008000,59294,5509,24-APR-2013,Retail,Freehold,New Sale,14,38,389366,Central Region,Geylang
PAVILION SQUARE,345 Geylang Road  #01-35 ,10,Strata,888038,88804,8250,24-APR-2013,Retail,Freehold,New Sale,14,38,389366,Central Region,Geylang
PAVILION SQUARE,345 Geylang Road  #03-16 ,86,Strata,1852000,21535,2001,24-APR-2013,Retail,Freehold,New Sale,14,38,389366,Central Region,Geylang
PAVILION SQUARE,345 Geylang Road  #01-11 ,11,Strata,1288128,117103,10879,24-APR-2013,Retail,Freehold,New Sale,14,38,389366,Central Region,Geylang
PAVILION SQUARE,345 Geylang Road  #01-20 ,10,Strata,868018,86802,8064,24-APR-2013,Retail,Freehold,New Sale,14,38,389366,Central Region,Geylang
PAVILION SQUARE,345 Geylang Road  #B1-22 ,28,Strata,1308000,46714,4340,24-APR-2013,Retail,Freehold,New Sale,14,38,389366,Central Region,Geylang
PAVILION SQUARE,345 Geylang Road  #B1-27 ,21,Strata,998228,47535,4416,24-APR-2013,Retail,Freehold,New Sale,14,38,389366,Central Region,Geylang
PAVILION SQUARE,345 Geylang Road  #B1-21 ,11,Strata,588128,53466,4967,24-APR-2013,Retail,Freehold,New Sale,14,38,389366,Central Region,Geylang
PAVILION SQUARE,345 Geylang Road  #02-16 ,17,Strata,1038000,61059,5673,24-APR-2013,Retail,Freehold,New Sale,14,38,389366,Central Region,Geylang
PAVILION SQUARE,345 Geylang Road  #B1-26 ,17,Strata,848158,49892,4635,24-APR-2013,Retail,Freehold,New Sale,14,38,389366,Central Region,Geylang
PAVILION SQUARE,345 Geylang Road  #02-14 ,17,Strata,1038000,61059,5673,24-APR-2013,Retail,Freehold,New Sale,14,38,389366,Central Region,Geylang
PAVILION SQUARE,345 Geylang Road  #02-39 ,12,Strata,748028,62336,5791,24-APR-2013,Retail,Freehold,New Sale,14,38,389366,Central Region,Geylang
PAVILION SQUARE,345 Geylang Road  #02-15 ,17,Strata,1038000,61059,5673,24-APR-2013,Retail,Freehold,New Sale,14,38,389366,Central Region,Geylang
PAVILION SQUARE,345 Geylang Road  #B1-25 ,17,Strata,848158,49892,4635,24-APR-2013,Retail,Freehold,New Sale,14,38,389366,Central Region,Geylang
PAVILION SQUARE,345 Geylang Road  #02-28 ,10,Strata,618078,61808,5742,24-APR-2013,Retail,Freehold,New Sale,14,38,389366,Central Region,Geylang
PAVILION SQUARE,345 Geylang Road  #02-37 ,12,Strata,728138,60678,5637,24-APR-2013,Retail,Freehold,New Sale,14,38,389366,Central Region,Geylang
PAVILION SQUARE,345 Geylang Road  #01-18 ,10,Strata,898058,89806,8343,24-APR-2013,Retail,Freehold,New Sale,14,38,389366,Central Region,Geylang
PAVILION SQUARE,345 Geylang Road  #01-14 ,11,Strata,1238048,112550,10456,24-APR-2013,Retail,Freehold,New Sale,14,38,389366,Central Region,Geylang
PAVILION SQUARE,345 Geylang Road  #01-30 ,10,Strata,878028,87803,8157,24-APR-2013,Retail,Freehold,New Sale,14,38,389366,Central Region,Geylang
PAVILION SQUARE,345 Geylang Road  #02-27 ,12,Strata,698038,58170,5404,24-APR-2013,Retail,Freehold,New Sale,14,38,389366,Central Region,Geylang
PAVILION SQUARE,345 Geylang Road  #03-13 ,32,Strata,788108,24628,2288,25-APR-2013,Retail,Freehold,New Sale,14,38,389366,Central Region,Geylang
PAVILION SQUARE,345 Geylang Road  #01-21 ,10,Strata,868018,86802,8064,25-APR-2013,Retail,Freehold,New Sale,14,38,389366,Central Region,Geylang
PAVILION SQUARE,345 Geylang Road  #01-32 ,10,Strata,878028,87803,8157,25-APR-2013,Retail,Freehold,New Sale,14,38,389366,Central Region,Geylang
PAVILION SQUARE,345 Geylang Road  #B1-17 ,17,Strata,868108,51065,4744,25-APR-2013,Retail,Freehold,New Sale,14,38,389366,Central Region,Geylang
PAVILION SQUARE,345 Geylang Road  #03-12 ,31,Strata,799000,25774,2394,25-APR-2013,Retail,Freehold,New Sale,14,38,389366,Central Region,Geylang
PAVILION SQUARE,345 Geylang Road  #02-22 ,13,Strata,778038,59849,5560,25-APR-2013,Retail,Freehold,New Sale,14,38,389366,Central Region,Geylang
PAVILION SQUARE,345 Geylang Road  #B1-19 ,11,Strata,589068,53552,4975,25-APR-2013,Retail,Freehold,New Sale,14,38,389366,Central Region,Geylang
PAVILION SQUARE,345 Geylang Road  #02-32 ,12,Strata,718058,59838,5559,25-APR-2013,Retail,Freehold,New Sale,14,38,389366,Central Region,Geylang
PAVILION SQUARE,345 Geylang Road  #02-34 ,13,Strata,778038,59849,5560,25-APR-2013,Retail,Freehold,New Sale,14,38,389366,Central Region,Geylang
ICON@CHANGI,228 Changi Road  #01-08 ,12,Strata,690000,57500,5342,05-MAR-2013,Retail,Freehold,Sub Sale,14,41,419741,Central Region,Geylang
CENTROPOD @ CHANGI,80 Changi Road  #01-20 ,18,Strata,850000,47222,4387,05-MAR-2013,Retail,Freehold,Sub Sale,14,41,419715,Central Region,Geylang
CENTROPOD @ CHANGI,80 Changi Road  #01-19 ,18,Strata,850000,47222,4387,05-MAR-2013,Retail,Freehold,Sub Sale,14,41,419715,Central Region,Geylang
GRANDLINK SQUARE,511 Guillemard Road  #01-60 ,13,Strata,250000,19231,1787,06-MAR-2013,Retail,Freehold,Resale,14,39,399849,Central Region,Geylang
CENTROPOD @ CHANGI,80 Changi Road  #02-35 ,9,Strata,368000,40889,3799,06-MAR-2013,Retail,Freehold,Sub Sale,14,41,419715,Central Region,Geylang
ICON@CHANGI,228 Changi Road  #B1-18 ,19,Strata,640000,33684,3129,08-MAR-2013,Retail,Freehold,Resale,14,41,419741,Central Region,Geylang
CENTROPOD @ CHANGI,80 Changi Road  #02-10 ,14,Strata,520000,37143,3451,08-MAR-2013,Retail,Freehold,Sub Sale,14,41,419715,Central Region,Geylang
THE LENOX,398 Changi Road  #01-02 ,53,Strata,1540323,29063,2700,11-MAR-2013,Retail,Freehold,New Sale,14,41,419845,East Region,Bedok
KEMBANGAN COURT,5 Jalan Masjid  #01-01 ,66,Strata,1350000,20455,1900,11-MAR-2013,Retail,Freehold,Resale,14,41,418924,East Region,Bedok
N.A.,549 Geylang Road ,214,Land,12000000,55996,5202,12-MAR-2013,Shop House,Freehold,Resale,14,38,389504,Central Region,Geylang
ICON@CHANGI,228 Changi Road  #B1-22 ,15,Strata,620000,41333,3840,14-MAR-2013,Retail,Freehold,Resale,14,41,419741,Central Region,Geylang
ICON@CHANGI,228 Changi Road  #01-02 ,58,Strata,2309000,39810,3698,22-MAR-2013,Retail,Freehold,Resale,14,41,419741,Central Region,Geylang
CITY PLAZA,810 Geylang Road  #02-20 ,29,Strata,1120000,38621,3588,25-MAR-2013,Retail,Freehold,Resale,14,40,409286,Central Region,Geylang
EUNOS MANSION,205 Jalan Eunos  #B1-01 ,114,Strata,1230000,10789,1002,25-MAR-2013,Retail,Freehold,Resale,14,41,419535,East Region,Bedok
CENTROPOD @ CHANGI,80 Changi Road  #02-73 ,16,Strata,555000,34688,3223,28-MAR-2013,Retail,Freehold,Sub Sale,14,41,419715,Central Region,Geylang
PAVILION SQUARE,345 Geylang Road  #B1-39 ,13,Strata,718000,55231,5131,09-APR-2013,Retail,Freehold,New Sale,14,38,389366,Central Region,Geylang
CENTROPOD @ CHANGI,80 Changi Road  #01-10 ,13,Strata,585000,45000,4181,10-APR-2013,Retail,Freehold,Sub Sale,14,41,419715,Central Region,Geylang
PAVILION SQUARE,345 Geylang Road  #02-20 ,15,Strata,880055,58670,5451,10-APR-2013,Retail,Freehold,New Sale,14,38,389366,Central Region,Geylang
PAVILION SQUARE,345 Geylang Road  #02-35 ,12,Strata,691888,57657,5356,11-APR-2013,Retail,Freehold,New Sale,14,38,389366,Central Region,Geylang
PAVILION SQUARE,345 Geylang Road  #02-36 ,12,Strata,691888,57657,5356,11-APR-2013,Retail,Freehold,New Sale,14,38,389366,Central Region,Geylang
PAVILION SQUARE,345 Geylang Road  #02-23 ,17,Strata,1008000,59294,5509,12-APR-2013,Retail,Freehold,New Sale,14,38,389366,Central Region,Geylang
N.A.,1/3/3A Lorong 7 Geylang ,301,Land,5450000,18130,1684,13-APR-2013,Shop House,Freehold,Resale,14,38,388785,Central Region,Geylang
PAVILION SQUARE,345 Geylang Road  #01-17 ,9,Strata,1007000,111889,10395,15-APR-2013,Retail,Freehold,New Sale,14,38,389366,Central Region,Geylang
PAVILION SQUARE,345 Geylang Road  #03-15 ,32,Strata,788108,24628,2288,16-APR-2013,Retail,Freehold,New Sale,14,38,389366,Central Region,Geylang
CENTROPOD @ CHANGI,80 Changi Road  #02-50/51 ,24,Strata,820000,34167,3174,17-APR-2013,Retail,Freehold,Sub Sale,14,41,419715,Central Region,Geylang
PAVILION SQUARE,345 Geylang Road  #01-36 ,10,Strata,888038,88804,8250,17-APR-2013,Retail,Freehold,New Sale,14,38,389366,Central Region,Geylang
PAVILION SQUARE,345 Geylang Road  #B1-11 ,15,Strata,818128,54542,5067,17-APR-2013,Retail,Freehold,New Sale,14,38,389366,Central Region,Geylang
PAVILION SQUARE,345 Geylang Road  #B1-15 ,17,Strata,868108,51065,4744,18-APR-2013,Retail,Freehold,New Sale,14,38,389366,Central Region,Geylang
PAVILION SQUARE,345 Geylang Road  #01-22 ,10,Strata,908000,90800,8436,18-APR-2013,Retail,Freehold,New Sale,14,38,389366,Central Region,Geylang
PAVILION SQUARE,345 Geylang Road  #B1-14 ,17,Strata,868108,51065,4744,18-APR-2013,Retail,Freehold,New Sale,14,38,389366,Central Region,Geylang
PAVILION SQUARE,345 Geylang Road  #01-38 ,10,Strata,888038,88804,8250,19-APR-2013,Retail,Freehold,New Sale,14,38,389366,Central Region,Geylang
PAVILION SQUARE,345 Geylang Road  #B1-13 ,17,Strata,868108,51065,4744,19-APR-2013,Retail,Freehold,New Sale,14,38,389366,Central Region,Geylang
PAVILION SQUARE,345 Geylang Road  #01-15 ,11,Strata,1238048,112550,10456,19-APR-2013,Retail,Freehold,New Sale,14,38,389366,Central Region,Geylang
PAVILION SQUARE,345 Geylang Road  #02-19 ,15,Strata,838148,55877,5191,19-APR-2013,Retail,Freehold,New Sale,14,38,389366,Central Region,Geylang
MILLAGE,55 Changi Road  #02-22 ,10,Strata,400000,40000,3716,26-AUG-2013,Retail,Freehold,New Sale,14,41,419709,Central Region,Geylang
LE REGAL,340 Geylang Road  #01-26 ,15,Strata,720000,48000,4459,28-AUG-2013,Retail,Freehold,New Sale,14,38,389365,Central Region,Geylang
PAVILION SQUARE,345 Geylang Road  #B1-37 ,12,Strata,638000,53167,4939,02-SEP-2013,Retail,Freehold,New Sale,14,38,389366,Central Region,Geylang
PAVILION SQUARE,345 Geylang Road  #03-14 ,32,Strata,858000,26813,2491,02-SEP-2013,Retail,Freehold,Sub Sale,14,38,389366,Central Region,Geylang
MILLAGE,55 Changi Road  #02-12 ,11,Strata,695000,63182,5870,02-SEP-2013,Retail,Freehold,Sub Sale,14,41,419709,Central Region,Geylang
PAVILION SQUARE,345 Geylang Road  #B1-36 ,12,Strata,720000,60000,5574,03-SEP-2013,Retail,Freehold,New Sale,14,38,389366,Central Region,Geylang
PAVILION SQUARE,345 Geylang Road  #B1-33 ,13,Strata,800000,61538,5717,04-SEP-2013,Retail,Freehold,Sub Sale,14,38,389366,Central Region,Geylang
CENTROPOD @ CHANGI,80 Changi Road  #02-23 ,15,Strata,550000,36667,3406,05-SEP-2013,Retail,Freehold,New Sale,14,41,419715,Central Region,Geylang
CENTROPOD @ CHANGI,80 Changi Road  #02-64 ,13,Strata,528000,40615,3773,07-JUN-2013,Retail,Freehold,Sub Sale,14,41,419715,Central Region,Geylang
CENTROPOD @ CHANGI,80 Changi Road  #02-04 ,17,Strata,560000,32941,3060,10-JUN-2013,Retail,Freehold,New Sale,14,41,419715,Central Region,Geylang
N.A.,26/26A Lorong 11 Geylang ,147,Land,3150000,21429,1991,13-JUN-2013,Shop House,Freehold,Resale,14,38,388718,Central Region,Geylang
PAVILION SQUARE,345 Geylang Road  #B1-35 ,12,Strata,715000,59583,5535,17-JUN-2013,Retail,Freehold,New Sale,14,38,389366,Central Region,Geylang
N.A.,326 Changi Road ,133,Land,3500000,26355,2448,17-JUN-2013,Shop House,Freehold,Resale,14,41,419801,East Region,Bedok
PAVILION SQUARE,345 Geylang Road  #B1-31 ,12,Strata,708000,59000,5481,17-JUN-2013,Retail,Freehold,New Sale,14,38,389366,Central Region,Geylang
GRANDLINK SQUARE,511 Guillemard Road  #02-16 ,31,Strata,680000,21935,2038,21-JUN-2013,Retail,Freehold,Resale,14,39,399849,Central Region,Geylang
GRANDLINK SQUARE,511 Guillemard Road  #02-08 ,18,Strata,398000,22111,2054,25-JUN-2013,Retail,Freehold,Resale,14,39,399849,Central Region,Geylang
PAVILION SQUARE,345 Geylang Road  #02-25 ,17,Strata,1018000,59882,5563,26-JUN-2013,Retail,Freehold,New Sale,14,38,389366,Central Region,Geylang
GRANDLINK SQUARE,511 Guillemard Road  #03-01 ,19,Strata,390000,20526,1907,28-JUN-2013,Retail,Freehold,Resale,14,39,399849,Central Region,Geylang
CENTROPOD @ CHANGI,80 Changi Road  #02-04 ,17,Strata,695400,40906,3800,02-JUL-2013,Retail,Freehold,Sub Sale,14,41,419715,Central Region,Geylang
MILLAGE,55 Changi Road  #B1-05 ,18,Strata,880000,48889,4542,04-JUL-2013,Retail,Freehold,Sub Sale,14,41,419709,Central Region,Geylang
ICON@CHANGI,228 Changi Road  #01-01 ,53,Strata,2000000,37736,3506,22-MAY-2013,Retail,Freehold,Resale,14,41,419741,Central Region,Geylang
CENTROPOD @ CHANGI,80 Changi Road  #02-56 ,16,Strata,555000,34688,3223,27-MAY-2013,Retail,Freehold,Sub Sale,14,41,419715,Central Region,Geylang
MILLAGE,55 Changi Road  #02-20 ,10,Strata,680000,68000,6317,29-MAY-2013,Retail,Freehold,Sub Sale,14,41,419709,Central Region,Geylang
MILLAGE,55 Changi Road  #B1-17 ,12,Strata,660000,55000,5110,31-MAY-2013,Retail,Freehold,Sub Sale,14,41,419709,Central Region,Geylang
